hs6,carbon_intensity
320120,0.000484598133907646
320130,0.000484598133907646
320190,0.000484598133907646
320210,0.000484598133907646
320290,0.000484598133907646
320300,0.000484598133907646
320411,0.000484598133907646
320412,0.000484598133907646
320413,0.000484598133907646
320414,0.000484598133907646
320415,0.000484598133907646
320416,0.000484598133907646
320417,0.000484598133907646
320419,0.000484598133907646
320420,0.000484598133907646
320490,0.000484598133907646
320500,0.000484598133907646
320610,0.000484598133907646
320611,0.000484598133907646
320619,0.000484598133907646
320620,0.000484598133907646
320630,0.000484598133907646
320641,0.000484598133907646
320642,0.000484598133907646
320643,0.000484598133907646
320649,0.000484598133907646
320650,0.000484598133907646
250390,0.00018402899605641
260120,0.00018402899605641
280110,0.00018402899605641
280120,0.00018402899605641
280130,0.00018402899605641
280200,0.00018402899605641
280300,0.00018402899605641
280511,0.00018402899605641
280512,0.00018402899605641
280519,0.00018402899605641
280521,0.00018402899605641
280522,0.00018402899605641
280530,0.00018402899605641
280540,0.00018402899605641
280610,0.00018402899605641
280620,0.00018402899605641
280700,0.00018402899605641
280910,0.00018402899605641
280920,0.00018402899605641
281111,0.00018402899605641
281122,0.00018402899605641
281123,0.00018402899605641
281210,0.00018402899605641
281211,0.00018402899605641
281215,0.00018402899605641
281216,0.00018402899605641
281217,0.00018402899605641
281290,0.00018402899605641
281511,0.00018402899605641
281512,0.00018402899605641
281520,0.00018402899605641
281530,0.00018402899605641
281830,0.00018402899605641
282510,0.00018402899605641
282741,0.00018402899605641
282749,0.00018402899605641
282810,0.00018402899605641
282890,0.00018402899605641
282911,0.00018402899605641
282919,0.00018402899605641
282990,0.00018402899605641
283210,0.00018402899605641
283220,0.00018402899605641
283230,0.00018402899605641
283330,0.00018402899605641
283340,0.00018402899605641
283510,0.00018402899605641
283521,0.00018402899605641
283522,0.00018402899605641
283523,0.00018402899605641
283524,0.00018402899605641
283525,0.00018402899605641
283526,0.00018402899605641
283529,0.00018402899605641
283531,0.00018402899605641
283539,0.00018402899605641
283620,0.00018402899605641
283630,0.00018402899605641
283650,0.00018402899605641
283711,0.00018402899605641
283719,0.00018402899605641
283720,0.00018402899605641
283800,0.00018402899605641
283911,0.00018402899605641
283919,0.00018402899605641
283920,0.00018402899605641
283990,0.00018402899605641
284011,0.00018402899605641
284019,0.00018402899605641
284020,0.00018402899605641
284030,0.00018402899605641
284120,0.00018402899605641
284130,0.00018402899605641
284140,0.00018402899605641
