buyer,seller_nace4d,year,n_suppliers,total_sales_in_year
A4D7C6C57C07A2EC091F2470EBFCDDC35DE7DBB181952498908944F04B74E95D,4511,2011,1,1726.9599609375
6EC23B3EE3579AD74BE959F95AA23ADBF90AFD6A108FBA138EA7492BDE454342,4511,2011,1,26396.650390625
7FFF16D6AF3991F5F45ADB9AF281E1C0DD57B05C93B160F03C9645B881C381A3,4511,2011,1,4532.0498046875
7962D1E1993E4ED7E8A370BE1F1D37FA7BBE34D9FE0ED9A581E8F0640FEB2DD4,4511,2011,1,22618.759765625
C7FC1747980CDC9D742234B1E2D95EE94AD23675516A523822D9AA6EB5101FDB,4511,2011,1,1965.28002929688
53D953E00504EB29229D23CC0CA533BBF0F650B0A58D2066BA303369C499F125,4511,2011,1,355.149993896484
67F97EC5C098EB04138E4EEB344F5C1E03211D5EFB3F8CC5A488B286F1CBE6BF,4511,2011,1,472.309997558594
B6EFE016EC0C2668A7AFF8E5A70FF3033726E8022ED5F7F6F46628DC3A427E7C,4511,2011,1,63590.80078125
23A44A3C7870D144A2C1D0663A3CBE193D54D15646FDA23BEDBA344C8B64D6FB,4511,2011,1,2969.38989257813
B738102E30DA7D481B9B023475F867AE3008E5BB6D12A38B021BB66E1B3196B7,4511,2011,1,3944.96997070313
744E634B1247C6B92F948B152F943E4A2DD5ACE37D964DED03CA783A0B64BEF9,4511,2011,1,3436.1201171875
01F2B0B3F7BAD9F8285A6E56F94211AB7FA80D574E5FA1F74F9FF6DF342CC0BF,4511,2011,1,1185.31994628906
A865A25E6FDCF2F19EFDA3484AF5BA77EB69E996041E2D2E6BCED57377BCEAEB,4511,2011,1,1448.39001464844
9A4D15A9385DBCEB185E5DE4AA10FB0D9D4742F98A7B7DFA7A54FBB181E50949,4511,2011,1,535.890014648438
556F325F89BA24B47694660DC89436EC50E9D389F7BAA17D07992B6F91C354CB,4511,2011,1,259.619995117188
241E7D70D69507820098E85AB1593B218646E3B68FF1B77007F2394099ECB17A,4511,2011,1,11393.599609375
C364D210182006D2740722D048B79E1729B254BEE9D65B3D44BECA1142204EAB,4511,2011,1,2171.14990234375
A44C7B695F2DAA9C1AF259527E3B73F5483420A4B1CB0C2E493C045EE27F601E,4511,2011,1,1261.96997070313
27516292E59A22BCE041F403CECA2C647D9E183C07F99BD39EF95305C78DF6C2,4511,2011,1,3081.419921875
B3068FACC616F6AEB1D6ACD872E959D22008760B9DB2D4636005D923F01EAC73,4511,2011,1,6085.5498046875
4DF66CE33A70698AE425C7ADEAAC25387E2ABFE151C76A862F30054023D8E51C,4511,2011,1,12949.75
3A03EF07D82B182A1644571A8F7DD0169ABFDAFFE08229F4B374E108DF0EFE30,4511,2011,1,114886.6796875
13B6FB1BBCAE05DC482A1BCD89E7B69EEF16789DE29EE536696A6B47197587B6,4511,2011,1,291.959991455078
816D959E3B13F5BB2A8E380012AFF472FB512CB583C11B8725D3FC1FFCC30337,4511,2011,1,1891.02001953125
D8BAA2272C7068C32F1A13E27232348327003CB5DA44EC6935A2CF692CCA5624,4511,2011,1,577.580017089844
D6087F6F564F9EB41A21C09C34F0F42832CCF196F8F173AAD398683A64316F4A,4511,2011,1,109176.296875
6226940C4A9033D72E5E8264F89A0F2CBF1572A4B70ABB5899168DF4EEC4233A,4511,2011,1,1112.36999511719
2C1EC81D031D9BB5880BE0219D3FDCC911C4B50572F1ABF498A852FE28FF23FB,4511,2011,1,1224.06005859375
B7108834B7B89AE0920DE20C225A7053CDC6000B689D67B27E294F2C4A2AC9A2,4511,2011,1,5835827.5
4A8A8E4BA992585257373408652BE44B064AEC522E711A3BAAF2C11B601C1D95,4511,2011,1,733.219970703125
539ECB9AED38AD4CD3B09BBE87B83D4D9E8F594BB312637157DF695847F9AFEC,4511,2011,1,1043.28002929687
B97416C0C670A85FA65EC0A372FFA1AC266DCF60BFB53F2B8456BC9411D1EFBC,4511,2011,1,34429.08984375
DE40FEA4B0BFA8A8039C3D0FCA662F3E2B961F57253C2FDEB7ACE1161B7487A1,4511,2012,1,6493.97998046875
F5A9DAC8A748863247018554E01415638C6EB05E67BBAF43FF36D6A146C34646,4511,2012,1,50767.30859375
7269EE0A1B4F3D27E00BAEE1105F216B92148EE94281349A94BAF95805788255,4511,2012,1,1352.57995605469
D1DD8E36F72F30ACF7A4F65B00BB0B36137DC83A9343ACB4CCB79ADDA8D2A13D,4511,2012,1,2979.96997070313
C2440D20454644429C9E954191766BD21C6FDE2A52F9446D49483B37F66AD119,4511,2012,1,65182.46875
ACB0AE831AC9F6834E294B6556EEFFF48E4CCD6162BA34659A3FAFA6C0110113,4511,2012,1,27093.05078125
83EF4B50AC15D4BECE9C97DA8BECD2A6FAAC7049AAE59F893F2577B461792A16,4511,2012,1,829.52001953125
C93EF216A01185FA3FA1097F5A10DE6EBE8D32CA740D97E003FEAF6C39E48CB7,4511,2012,1,959.400024414063
798CF71DD30A4F9B11C049CF2ECEB4D8B4195660642D61001E94A43E1C5F829D,4511,2012,1,32504.91015625
A0C20C768E031D83F3ED42264671D4AE978431C05302FD2544C067F7CD0EB489,4511,2012,1,1188.31994628906
BBA602F65B1E0A06317AAF052057D1C180B80DEA7CFD59B209629E1FE500FFBB,4511,2012,1,31124.76953125
98D1821A867273A2B655EEB83ED41D0D8D1E1707D0003118EE889EEF5AC8C54A,4511,2012,1,1785.43005371094
650D436E7CEB51BF060A858C073028E3012636FD721ADB5C1793DB30E6771AC8,4511,2012,1,191064.265625
96BFA5EE90814CBD5C0D8579EF0756BF1C811AF96B52A9B6B50748AC8C9EFEC0,4511,2012,2,254842.466796875
AE27FDD10DAB15F988A6028AA41C1AF451E069CF59511F4322267754FE72D97D,4511,2012,1,1732.23999023438
26FEE1B86E920BDA8C964985218450E0B0CD0D5C151693FDCF9F0633F0894A95,4511,2012,1,379.260009765625
D4D2E1C06944A9D89BF42D277B9FA290B4D68A873FB82943562B733E4FDD2FB9,4511,2012,1,158501.875
6103ADBA5CB4B323E3A1672B956BD68C827B7F6A3533A566F8585326958911E0,4511,2012,1,484
FC4AE98C7B34107D9C2D619F5C3FCCE32D8F508143301A9110C614F4CE1CF8D8,4511,2012,1,4695.22021484375
51B37CF91459AED30D24D0A9F3FB4DDBCCFF7BC54E9DA657DE461970AA337C3D,4511,2012,1,69476.5234375
428011A315D6028E014DB3EA8D76066DF8070037167F5A64A4D33C2652EC516F,4511,2012,1,700.22998046875
21DB571C09A3EC362B3A6860281BA2C8C8473EC92D6E4F66852B154D5B4B4A2E,4511,2012,1,1845.19995117188
1A08961F3529DA79F79709A236449BD740F02511AB94637D3F706253F19FC019,4511,2012,1,976.960021972656
5A8D2813233B37BD9B2281904699D993F54A41E6754B516C5131435FD4EB280B,4511,2012,1,2646617.25
DA1A66B56437D5C741D6776C78C3FC572574485904C6D0A82A82409C2AE29E38,4511,2012,1,3602.03002929688
0D8E6484CB9716B07B6C77FDAD4D31811A9B3082E8A56ED31A4A3CE3BD08F828,4511,2012,1,614.210021972656
BE2465281437D52ED7C2FFB25E1C75F190704B6C37112F9394FB38DD0B54DA5F,4511,2012,2,324114.227478027
7EFE7AC47DF7A0E69E1E4909A7C14C4BEF034F82D4F05F3C3F42A2942791E0CA,4511,2012,1,2549.13989257813
BB555B1A9A0AB6F9C8DB6B4B09A590A187BA53EE9125C936B136C598EB899FB4,4511,2012,1,840
EDEA047CA5B5E24A2A707C90FEA299ECA4DF44BA357B9A2C5AEA0500F3601A29,4511,2012,1,839.559997558594
9152253480E2C3B2101B583BB3C41F93676E0A43F7BC678D758297A6AD2059B3,4511,2012,1,380305
D34866062027853899C25DDBC1BA002EF010C8A7D952EE6E14C22AE1EFDEC1F7,4511,2012,1,1827.06005859375
68866064F768DD67158F22773B4248E0F8B33A7B444F7A79E44B58BCA4D0509F,4511,2012,1,4790.330078125
62D005AB2B8B907E6925352323EC1725DD28EA98C257E877A32A88F87A2FFF66,4511,2012,1,3051.1298828125
284A793F063148E59ED83B5E13B6F298D23AACA3135A7363DA0704436C1B75FB,4511,2012,1,3512.1201171875
C6C8EB68A0FE306AEBC44483FC5AA8E9F35A12814299285BBB253C10C06C6A53,4511,2012,1,1365.01000976563
34C01906BD9EA453F62D40CAD95B637CD91A5E3F93E4CF363BAD9D03E1D920E9,4511,2012,1,4548.4501953125
BD5734795A3424031D5325971805923C039AA6DA2630EEAE708EE682374F85B4,4511,2012,1,417.720001220703
2F0C15E927B582FC2105B75C4CB8D36C550634B44AB43EDE7CDF1150F1CF53D6,4511,2012,1,799.650024414063
F949ADD20801A61921E2D9AD8F2515BDD3D8E25092F94950332297E42A4236FB,4511,2012,3,1028213.46289063
67C71A34BC9C2E1ADF135CC03967BAB6FB12315731A70EAC4EB4794C325ACFF0,4511,2012,1,1017.88000488281
D24CFD4E4D07CA02994732D641C177D71F3ABA14D8EBD52CB9EAC7C559942972,4511,2012,1,276.510009765625
E5752061D11754DF2A09A7E4CD6CE55F4E8EB136AC5A1E1C02DEFC542A6284F8,4511,2012,1,634.590026855469
C04FDA7ACF312876A371ABF6E19410E58E44828B2B17026BE816CD80FB98843D,4511,2012,1,768.919982910156
A46ED3B830699E24DC490A113E7C71CC570A5CA0F11D500763D21DED8C308743,4511,2012,1,1418.5
B4C4FB76B4C0C51C1F666DDD4282AC3319B78F3D6ADFE541D655917092CFBEE2,4511,2012,1,17000
798294CF36CF2BBD5FE5C29BC2C449FD8776799CE16E9E49D018988A361D5DA9,4511,2012,1,15875.8095703125
223D2AECAD2CD00AD23783710464919AA9E48EA4F456E479BC0C0EEAD04E8F17,4511,2012,1,16953.66015625
BD82BA2061C72EB2FDFC34AD831B7A0E33C57B6587E1D690B5308EB60182A371,4511,2012,1,128277.828125
80EFB9EC0B2D2FA6738BC0DCF3279FD2469E7AAE11FB2ECE403CDAB1CDC86FC8,4511,2012,1,545.450012207031
2DEA0A85019750F6DE07A74AD80829C0FF1923D16B120445436C744CFE479443,4511,2012,1,1553.68005371094
7C817AFC7C6D0E08FD60CF015FEFF91954B125FD48E134DE10C90551BDC14D12,4511,2012,1,723.799987792969
1F53CC4A19BF15492131973C07939AF15BD4CB6E774412D4B89B89BC901AA3E8,4511,2012,1,765.289978027344
A4D7C6C57C07A2EC091F2470EBFCDDC35DE7DBB181952498908944F04B74E95D,4511,2012,1,2304.36010742188
6EC23B3EE3579AD74BE959F95AA23ADBF90AFD6A108FBA138EA7492BDE454342,4511,2012,1,3633.44995117188
BE169FF174E8900D841B74EFFDBFC6842456894051547310FABB5BE02438D5DD,4511,2012,1,1096.71997070313
7EF48370D89FD9B6F80638F5E7F7A817D8B6AAB813028BC0933E52BF0BC59F1A,4511,2012,1,1464.91003417969
7FFF16D6AF3991F5F45ADB9AF281E1C0DD57B05C93B160F03C9645B881C381A3,4511,2012,1,2745.90991210938
7962D1E1993E4ED7E8A370BE1F1D37FA7BBE34D9FE0ED9A581E8F0640FEB2DD4,4511,2012,1,1964.05004882813
C7FC1747980CDC9D742234B1E2D95EE94AD23675516A523822D9AA6EB5101FDB,4511,2012,1,2039.10998535156
67F97EC5C098EB04138E4EEB344F5C1E03211D5EFB3F8CC5A488B286F1CBE6BF,4511,2012,1,514
23A44A3C7870D144A2C1D0663A3CBE193D54D15646FDA23BEDBA344C8B64D6FB,4511,2012,1,1970.60998535156
B738102E30DA7D481B9B023475F867AE3008E5BB6D12A38B021BB66E1B3196B7,4511,2012,1,4276.39013671875
EBB6243C7ABD7B9597BD64CD7F8F093393B2FB50B81782EC35C2E0D26D64C674,4511,2012,1,388.149993896484
744E634B1247C6B92F948B152F943E4A2DD5ACE37D964DED03CA783A0B64BEF9,4511,2012,1,1453.73999023438
01F2B0B3F7BAD9F8285A6E56F94211AB7FA80D574E5FA1F74F9FF6DF342CC0BF,4511,2012,1,1229.83996582031
A865A25E6FDCF2F19EFDA3484AF5BA77EB69E996041E2D2E6BCED57377BCEAEB,4511,2012,1,2379.580078125
9A4D15A9385DBCEB185E5DE4AA10FB0D9D4742F98A7B7DFA7A54FBB181E50949,4511,2012,1,558.010009765625
556F325F89BA24B47694660DC89436EC50E9D389F7BAA17D07992B6F91C354CB,4511,2012,1,414.950012207031
241E7D70D69507820098E85AB1593B218646E3B68FF1B77007F2394099ECB17A,4511,2012,1,2221.6201171875
C364D210182006D2740722D048B79E1729B254BEE9D65B3D44BECA1142204EAB,4511,2012,1,1937.5400390625
A44C7B695F2DAA9C1AF259527E3B73F5483420A4B1CB0C2E493C045EE27F601E,4511,2012,1,1309.41003417969
27516292E59A22BCE041F403CECA2C647D9E183C07F99BD39EF95305C78DF6C2,4511,2012,1,3197.26000976563
B3068FACC616F6AEB1D6ACD872E959D22008760B9DB2D4636005D923F01EAC73,4511,2012,1,667.099975585938
4DF66CE33A70698AE425C7ADEAAC25387E2ABFE151C76A862F30054023D8E51C,4511,2012,1,9580.099609375
3A03EF07D82B182A1644571A8F7DD0169ABFDAFFE08229F4B374E108DF0EFE30,4511,2012,1,41225.58984375
3739DD2B54CE4DD1EFFD8CCC87B110A29E0C6119FDCCBC6FBD095FDC0A13E8FF,4511,2012,1,814.609985351563
816D959E3B13F5BB2A8E380012AFF472FB512CB583C11B8725D3FC1FFCC30337,4511,2012,1,595.919982910156
BA485B792C3BEC006DA0FD0BEFD3BC7537B5913E639347B826E5C215D5ACB331,4511,2012,1,305
D8BAA2272C7068C32F1A13E27232348327003CB5DA44EC6935A2CF692CCA5624,4511,2012,1,1132.52001953125
D6087F6F564F9EB41A21C09C34F0F42832CCF196F8F173AAD398683A64316F4A,4511,2012,2,83904.0684814453
0FB843CA6E9288B1C1DE25A9D72C6A1E80915CDC3A568C2B1745D09E59302CF5,4511,2012,1,277.690002441406
6226940C4A9033D72E5E8264F89A0F2CBF1572A4B70ABB5899168DF4EEC4233A,4511,2012,1,1154.2099609375
B7108834B7B89AE0920DE20C225A7053CDC6000B689D67B27E294F2C4A2AC9A2,4511,2012,2,6204447.66992187
4A8A8E4BA992585257373408652BE44B064AEC522E711A3BAAF2C11B601C1D95,4511,2012,1,1786.35998535156
539ECB9AED38AD4CD3B09BBE87B83D4D9E8F594BB312637157DF695847F9AFEC,4511,2012,1,2490.38989257813
B97416C0C670A85FA65EC0A372FFA1AC266DCF60BFB53F2B8456BC9411D1EFBC,4511,2012,1,6674.89990234375
DE40FEA4B0BFA8A8039C3D0FCA662F3E2B961F57253C2FDEB7ACE1161B7487A1,4511,2013,1,4351.6
EC8F3FF55DD9C8425954CEDD261E20735DC68010CDA9E0A3BE7D3C439ED1273D,4511,2013,1,567.55
F5A9DAC8A748863247018554E01415638C6EB05E67BBAF43FF36D6A146C34646,4511,2013,1,40371.87
7269EE0A1B4F3D27E00BAEE1105F216B92148EE94281349A94BAF95805788255,4511,2013,1,872.8
02469F8718DC6A143202EA2656871F0730745AC852628F00A55C28D5EE6DBBCE,4511,2013,1,337.15
C2440D20454644429C9E954191766BD21C6FDE2A52F9446D49483B37F66AD119,4511,2013,1,195280
ACB0AE831AC9F6834E294B6556EEFFF48E4CCD6162BA34659A3FAFA6C0110113,4511,2013,1,59352.14
D4712EE84FE4C1819A82650805942EEF2CA83D0B0D49334A03EDF85E9C6820BA,4511,2013,1,290.59
798CF71DD30A4F9B11C049CF2ECEB4D8B4195660642D61001E94A43E1C5F829D,4511,2013,1,38037.92
A0C20C768E031D83F3ED42264671D4AE978431C05302FD2544C067F7CD0EB489,4511,2013,1,2431.83
98D1821A867273A2B655EEB83ED41D0D8D1E1707D0003118EE889EEF5AC8C54A,4511,2013,1,1659.2
1C11833165B677F52CD3D03CE1B06AA9CF752BF2B2B285095F8BAF82E7287C4E,4511,2013,1,5932.51
125EA6B782DCCA982F2692424AE91CBA74A6BC3DB2028CDF4B30877325B3BAF1,4511,2013,1,1974.21
AE27FDD10DAB15F988A6028AA41C1AF451E069CF59511F4322267754FE72D97D,4511,2013,1,28493.4
5A41EED6C59AC1EDF201EFDFA73A11F19BE67EF68B30E9CC5053AF22875120BA,4511,2013,1,533.47
D4D2E1C06944A9D89BF42D277B9FA290B4D68A873FB82943562B733E4FDD2FB9,4511,2013,1,147116.48
56246706E972E4DD85DB8C5599457BA192CFBA1F12CE0B8856D380C3A1DF2D90,4511,2013,1,501.44
6103ADBA5CB4B323E3A1672B956BD68C827B7F6A3533A566F8585326958911E0,4511,2013,1,7262.57
4F041995909348A972258A49F0EA4DD0F1AEE47DA660396688699BE3C5B383F6,4511,2013,1,11279.97
FC4AE98C7B34107D9C2D619F5C3FCCE32D8F508143301A9110C614F4CE1CF8D8,4511,2013,1,2921.25
E8BB172935F6AF97D3D5974B90B3B80E28FD5FB2E73C6787FA90191D742F7F48,4511,2013,1,267.39
51B37CF91459AED30D24D0A9F3FB4DDBCCFF7BC54E9DA657DE461970AA337C3D,4511,2013,1,2668.76
A0B44CF8258D0A44D27D379D0CD4B5D173FC1457A2B18D84A999423522AED2D2,4511,2013,1,390.17
21DB571C09A3EC362B3A6860281BA2C8C8473EC92D6E4F66852B154D5B4B4A2E,4511,2013,1,1065.62
1A08961F3529DA79F79709A236449BD740F02511AB94637D3F706253F19FC019,4511,2013,1,1014.88
5A8D2813233B37BD9B2281904699D993F54A41E6754B516C5131435FD4EB280B,4511,2013,1,3306398.02
BE2465281437D52ED7C2FFB25E1C75F190704B6C37112F9394FB38DD0B54DA5F,4511,2013,1,62213.41
EDEA047CA5B5E24A2A707C90FEA299ECA4DF44BA357B9A2C5AEA0500F3601A29,4511,2013,1,538.67
9152253480E2C3B2101B583BB3C41F93676E0A43F7BC678D758297A6AD2059B3,4511,2013,1,317813.39
D34866062027853899C25DDBC1BA002EF010C8A7D952EE6E14C22AE1EFDEC1F7,4511,2013,1,1898.03
62D005AB2B8B907E6925352323EC1725DD28EA98C257E877A32A88F87A2FFF66,4511,2013,1,30192.75
8B22C107C894F5E181A7C9C5911056FBF72AA280FA7E498E152F87F4A3E8695F,4511,2013,1,3508.54
F97F334FAC8A22B80800FAD7FA4DFA3EE7AC2C1BEF3C548E24C5B2521607B258,4511,2013,1,540.57
2F0C15E927B582FC2105B75C4CB8D36C550634B44AB43EDE7CDF1150F1CF53D6,4511,2013,1,1465.4
CEAFEED3ED05C91D74CE8DE261F351A2E56F47B769FB316D5F0B6434FC4795A3,4511,2013,1,15943.2
E5752061D11754DF2A09A7E4CD6CE55F4E8EB136AC5A1E1C02DEFC542A6284F8,4511,2013,1,379.61
B99A5C6D9A75D35B8DE441EFB2063F3DDA463A3BB6356F780DC57719551D4A54,4511,2013,1,493.09
2C0F262D4E33D08541B8DFC96C829FCDFD49F33D2709D4E1913A9E93EEB165B1,4511,2013,1,991.28
798294CF36CF2BBD5FE5C29BC2C449FD8776799CE16E9E49D018988A361D5DA9,4511,2013,1,2631.09
BD82BA2061C72EB2FDFC34AD831B7A0E33C57B6587E1D690B5308EB60182A371,4511,2013,1,123325.49
80EFB9EC0B2D2FA6738BC0DCF3279FD2469E7AAE11FB2ECE403CDAB1CDC86FC8,4511,2013,1,1043.19
F99ECFD125ABE888CFC00A019E9452561E9F0AFA05943BC58A925E1F9254FDF1,4511,2013,1,4132.23
52514CCE5AA60C04E1D7AD9F256AB572DFA5A340710F30C6648FE2C631F3C24E,4511,2013,1,399.07
52B1C2E21C26CA36EBDBE57AD04719B3655CAA2C95F9A8BBD9501644C81735FB,4511,2013,1,920.73
1F53CC4A19BF15492131973C07939AF15BD4CB6E774412D4B89B89BC901AA3E8,4511,2013,1,1521.17
A4D7C6C57C07A2EC091F2470EBFCDDC35DE7DBB181952498908944F04B74E95D,4511,2013,1,1904.94
6EC23B3EE3579AD74BE959F95AA23ADBF90AFD6A108FBA138EA7492BDE454342,4511,2013,1,1840.76
BE169FF174E8900D841B74EFFDBFC6842456894051547310FABB5BE02438D5DD,4511,2013,1,731.69
7EF48370D89FD9B6F80638F5E7F7A817D8B6AAB813028BC0933E52BF0BC59F1A,4511,2013,2,12101.88
7FFF16D6AF3991F5F45ADB9AF281E1C0DD57B05C93B160F03C9645B881C381A3,4511,2013,1,10165.69
6888FCFE7FF8EB2C48BB95072D3CEAC9C5F63109B25009EB3FA679C85CDEC727,4511,2013,1,117726.03
C7FC1747980CDC9D742234B1E2D95EE94AD23675516A523822D9AA6EB5101FDB,4511,2013,1,2118.27
67F97EC5C098EB04138E4EEB344F5C1E03211D5EFB3F8CC5A488B286F1CBE6BF,4511,2013,1,6426.4
79B63230F71E27B0B009FAEE092B4649C8CEF6C842DF1E9548C74ADA7F1A7DEB,4511,2013,1,2225.51
23A44A3C7870D144A2C1D0663A3CBE193D54D15646FDA23BEDBA344C8B64D6FB,4511,2013,1,389.22
B738102E30DA7D481B9B023475F867AE3008E5BB6D12A38B021BB66E1B3196B7,4511,2013,1,4442.52
E5D04142A0C06F5A42C3098B7FD58C38C002F290A43E22B8184A05C5B4974385,4511,2013,1,13165.72
744E634B1247C6B92F948B152F943E4A2DD5ACE37D964DED03CA783A0B64BEF9,4511,2013,1,1499.73
01F2B0B3F7BAD9F8285A6E56F94211AB7FA80D574E5FA1F74F9FF6DF342CC0BF,4511,2013,1,1277.6
A865A25E6FDCF2F19EFDA3484AF5BA77EB69E996041E2D2E6BCED57377BCEAEB,4511,2013,1,5783.92
3A30DA8923D3C7E451483EC14D873F72EAA8391BA5100F4EBBD0D11342596896,4511,2013,1,1937.87
556F325F89BA24B47694660DC89436EC50E9D389F7BAA17D07992B6F91C354CB,4511,2013,1,431.07
387B95E6FF0640BC580CB9300C5353D2A4DD5D04118A0DD4C77C9F1690590E1B,4511,2013,1,39013.42
241E7D70D69507820098E85AB1593B218646E3B68FF1B77007F2394099ECB17A,4511,2013,1,2194.46
E5ABBAFE31944B33EB97FA66732B5A526F09B5C9B1CF3181F3361151C0AA9EB7,4511,2013,1,3873
C364D210182006D2740722D048B79E1729B254BEE9D65B3D44BECA1142204EAB,4511,2013,1,6308.03
EEFA29761A632DEE609D55E94B11BE94A724671EC06245ADDBC684659C74DF11,4511,2013,1,37926.94
73A3EEB5CD4E1B296725C10E5AB5A22B0DF29AAB49322A5C0FBD71A1DAB3FB33,4511,2013,1,1276.9
A44C7B695F2DAA9C1AF259527E3B73F5483420A4B1CB0C2E493C045EE27F601E,4511,2013,1,1360.25
27516292E59A22BCE041F403CECA2C647D9E183C07F99BD39EF95305C78DF6C2,4511,2013,1,3321.53
B3068FACC616F6AEB1D6ACD872E959D22008760B9DB2D4636005D923F01EAC73,4511,2013,1,635.48
E2253D7FE38B420DAB1144F6DC0FD53E00B31BBD00AE03FABB62284E4DE1DDEB,4511,2013,1,537.19
CCCF19A9ACB2161C2B7238E035C4CB3B1007237E8C106764B2E4940AFBCB5C2C,4511,2013,1,5657.4
4DF66CE33A70698AE425C7ADEAAC25387E2ABFE151C76A862F30054023D8E51C,4511,2013,1,5771.2
3A03EF07D82B182A1644571A8F7DD0169ABFDAFFE08229F4B374E108DF0EFE30,4511,2013,1,28065.25
3739DD2B54CE4DD1EFFD8CCC87B110A29E0C6119FDCCBC6FBD095FDC0A13E8FF,4511,2013,1,657.22
816D959E3B13F5BB2A8E380012AFF472FB512CB583C11B8725D3FC1FFCC30337,4511,2013,1,326.42
A512DF3BB83AF6EBB5CFF6FEF571D96148076CE0E2096AF1444FAC25D26D03D9,4511,2013,1,311.57
D8BAA2272C7068C32F1A13E27232348327003CB5DA44EC6935A2CF692CCA5624,4511,2013,1,580.68
6226940C4A9033D72E5E8264F89A0F2CBF1572A4B70ABB5899168DF4EEC4233A,4511,2013,1,387.98
880F7560F636493C644D04E25AFD669A9819AF64E88DA28AF625C7F9D5E1881F,4511,2013,1,440.04
C8E53FF9587AE4975EEBA70F707BC406C86241C9C53159C94D6CA3832F5EE141,4511,2013,1,30614.88
C7B8184C4ED418FD406F744781E12A470F0110B320C62F2241FEB2C085C2BF30,4511,2013,1,2718.55
F52D71DA2E89861EEFA80D53996BA0DBC2ECDADF6818F8E7FF17202EFB8EC0C7,4511,2013,1,498.85
B7108834B7B89AE0920DE20C225A7053CDC6000B689D67B27E294F2C4A2AC9A2,4511,2013,2,7139491.45
539ECB9AED38AD4CD3B09BBE87B83D4D9E8F594BB312637157DF695847F9AFEC,4511,2013,1,947.47
F5A9DAC8A748863247018554E01415638C6EB05E67BBAF43FF36D6A146C34646,4511,2014,1,1696.02001953125
B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,4511,2014,1,858.919982910156
C2440D20454644429C9E954191766BD21C6FDE2A52F9446D49483B37F66AD119,4511,2014,1,143761.046875
D4712EE84FE4C1819A82650805942EEF2CA83D0B0D49334A03EDF85E9C6820BA,4511,2014,1,171250.90625
798CF71DD30A4F9B11C049CF2ECEB4D8B4195660642D61001E94A43E1C5F829D,4511,2014,1,44402.55078125
A0C20C768E031D83F3ED42264671D4AE978431C05302FD2544C067F7CD0EB489,4511,2014,1,1767.27001953125
98D1821A867273A2B655EEB83ED41D0D8D1E1707D0003118EE889EEF5AC8C54A,4511,2014,1,64719.26953125
650D436E7CEB51BF060A858C073028E3012636FD721ADB5C1793DB30E6771AC8,4511,2014,1,29580.310546875
125EA6B782DCCA982F2692424AE91CBA74A6BC3DB2028CDF4B30877325B3BAF1,4511,2014,1,2281.56005859375
BF64A10E37DB55FE21FABBA8DA949FF95512BEF2D0BF4811A9D730D541F5C300,4511,2014,1,582.299987792969
3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,4511,2014,1,17410.470703125
AE27FDD10DAB15F988A6028AA41C1AF451E069CF59511F4322267754FE72D97D,4511,2014,1,1015.10998535156
E93C5AECD58329429254F9B58AD23C4A3517C57CDACB8DD2DECD73EFB2ABEB04,4511,2014,1,2379.6298828125
46A0D182FBBA58C171B4D19AA03D1DE9B2F4442D3DA259BB2CA0A826E08DB7D1,4511,2014,1,616.510009765625
4F041995909348A972258A49F0EA4DD0F1AEE47DA660396688699BE3C5B383F6,4511,2014,1,3994.27001953125
19D0C27E90DE05558674786A9E5A3A6FA7E77A22D3A5BE19D32C9563E05F8B60,4511,2014,1,2382.28002929688
51B37CF91459AED30D24D0A9F3FB4DDBCCFF7BC54E9DA657DE461970AA337C3D,4511,2014,1,336.329986572266
F30E60828DC1B328C8766A07FA03A81E0E21B5D3F5DA1768FE350E6B22B31B97,4511,2014,1,1578.19995117188
FCD37ABB3691F4DF160B7FB2E94F9BC0F09B83F30421EB3B4A5079DB3667E4F5,4511,2014,1,8165.2900390625
1A08961F3529DA79F79709A236449BD740F02511AB94637D3F706253F19FC019,4511,2014,1,1052.07995605469
5A8D2813233B37BD9B2281904699D993F54A41E6754B516C5131435FD4EB280B,4511,2014,1,2967086.25
0D8E6484CB9716B07B6C77FDAD4D31811A9B3082E8A56ED31A4A3CE3BD08F828,4511,2014,1,1935.66003417969
048E06E6F9E1EE30DC8E01EB4E152886F12D9D3D8F2DE1EB30E33156BEDC38E0,4511,2014,1,680.599975585938
BE2465281437D52ED7C2FFB25E1C75F190704B6C37112F9394FB38DD0B54DA5F,4511,2014,1,186406.546875
EDEA047CA5B5E24A2A707C90FEA299ECA4DF44BA357B9A2C5AEA0500F3601A29,4511,2014,1,2532.57006835938
9152253480E2C3B2101B583BB3C41F93676E0A43F7BC678D758297A6AD2059B3,4511,2014,1,283774.375
D34866062027853899C25DDBC1BA002EF010C8A7D952EE6E14C22AE1EFDEC1F7,4511,2014,1,805.049987792969
F97F334FAC8A22B80800FAD7FA4DFA3EE7AC2C1BEF3C548E24C5B2521607B258,4511,2014,1,356.079986572266
2F0C15E927B582FC2105B75C4CB8D36C550634B44AB43EDE7CDF1150F1CF53D6,4511,2014,1,1519.17004394531
4356F4371918FF48677CBB0AAB6CE5008DCB4777B1C38E7C8312F85C5B0BB282,4511,2014,1,574.359985351563
