buyer,top_supplier,version,seller_nace4d,omega,num_spend,sum_buyer_tc,n_yr_tc,x_buyertotal,shock_buyertotal
AE27FDD10DAB15F988A6028AA41C1AF451E069CF59511F4322267754FE72D97D,A0B44CF8258D0A44D27D379D0CD4B5D173FC1457A2B18D84A999423522AED2D2,treat_2017,4322,3.52989529924418e-05,5734.14,234819347,2,2.44193677959593e-05,8.61978115934716e-10
AFCA27A1F1BB2F7C605C4B1753142D734EB685C1A44B33B33D43D3893BB18C10,7377A1DCBC87F5E28F2563A4F72835A4C3FB9C436AE288E420C188779E4AFD9B,treat_2017,2014,0.000409655665552639,423883.57,1025257000,2,0.000413441283502575,1.69368564160185e-07
B2E0D78A7F730C32AF9265FD7637D341F281207F62358847026025605C8611C2,3681204F7810467B3431212FC23F07FEB4DC809C1A445CC9BF393FFD63CAB006,treat_2017,4676,7.77079476005881e-06,509123.5,242387040,2,0.00210045677359648,1.63222184899935e-08
B3068FACC616F6AEB1D6ACD872E959D22008760B9DB2D4636005D923F01EAC73,67863B92FB29A53B4F85034E41DF069DCCE2E96E963396F391424D73021DCAC2,treat_2017,2365,0.000208018857469999,26223.8,41264412,2,0.000635506450449361,1.32197325737291e-07
B3E0FD522207C8C5AEA81FC57D6965D5D991ADD89876A1705055DD7AAB7EEFC7,7A01DDE298CB1AB8AAB6B60D8755E5997F415CEF475BD9887E027BDBD80E1B41,treat_2017,2015,0.000568587529549804,335949.84,228019055,2,0.00147334107669203,8.37723362980572e-07
B6EFE016EC0C2668A7AFF8E5A70FF3033726E8022ED5F7F6F46628DC3A427E7C,1745374E09DBF271136A572D482D683EFC56C0DDAD78546E8A3B3C4C6D94F1F5,treat_2017,1722,3.90735085943156e-05,15438590.24,11399190182,2,0.00135435851086847,5.29195389142036e-08
B6EFE016EC0C2668A7AFF8E5A70FF3033726E8022ED5F7F6F46628DC3A427E7C,1A197756250775389BD4ECBD644856B19F0024EE36CFDF5AB1599882260983EE,treat_2017,1051,8.70639900246024e-05,1191764.68,11399190182,2,0.000104548188158302,9.10238241090462e-09
B6EFE016EC0C2668A7AFF8E5A70FF3033726E8022ED5F7F6F46628DC3A427E7C,32424075741922469453FAD31C3E5A3FC8FB96E6E14ACF83BA40B2F0B4770F80,treat_2017,1107,2.17596979039937e-05,23339870.93,11399190182,2,0.00204750254687873,4.45530368777388e-08
B6EFE016EC0C2668A7AFF8E5A70FF3033726E8022ED5F7F6F46628DC3A427E7C,40373FF2604A156C93922C1CDE8C3D74A3B4CAC9C582D5C77BE7882A04E44797,treat_2017,1089,8.43249664590945e-05,443857.71,11399190182,2,3.89376528431711e-05,3.28341626999627e-09
B6EFE016EC0C2668A7AFF8E5A70FF3033726E8022ED5F7F6F46628DC3A427E7C,5B62B2ACB0C9D2FA749C81D43481D120BE7CE506A5EED1BE9279D42D776C7E46,treat_2017,1031,8.21480594396011e-05,576249.05,11399190182,2,5.0551753308751e-05,4.15272843558333e-09
B6EFE016EC0C2668A7AFF8E5A70FF3033726E8022ED5F7F6F46628DC3A427E7C,82AD7E022AA1035FA624569E4235B7E60665602F69F48D196D6E577AB3B2F821,treat_2017,1105,3.55285119461142e-05,1441375.66,11399190182,2,0.000126445443666342,4.49241845583134e-09
B6EFE016EC0C2668A7AFF8E5A70FF3033726E8022ED5F7F6F46628DC3A427E7C,A0B44CF8258D0A44D27D379D0CD4B5D173FC1457A2B18D84A999423522AED2D2,treat_2017,4322,3.52989529924418e-05,5380.92,11399190182,2,4.72044058752243e-07,1.66626610402569e-11
B6EFE016EC0C2668A7AFF8E5A70FF3033726E8022ED5F7F6F46628DC3A427E7C,A20718A1C5EDE23DDA5E6320129C83E1683DE48F1D318858856BE325EEE823C1,treat_2017,4211,5.55692076673613e-05,1323890.48,11399190182,2,0.000116138993986652,6.45375187512269e-09
B6EFE016EC0C2668A7AFF8E5A70FF3033726E8022ED5F7F6F46628DC3A427E7C,EA1B2625F236F386C8047A4FF05EEFA589BC2737825902CB44BC003C61070512,treat_2017,1039,4.48878231599981e-05,3531709.18,11399190182,2,0.000309821059532525,1.39071929315392e-08
B6F8B15A34CFB540C2417A6DC36A53425CEC90C412B5E9E7CE7A20390C171E33,6AA8E4141A63E20F297FD4A50D200299ABED45FB3AEB28BC62C3D7D60C2E7642,treat_2017,5223,1.6367246385248e-05,10240792.97,117485654,2,0.0871663273032467,1.42667275546941e-06
B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,097FB34FF6B9FB27D745617E55B229A025D43BB8EE78FE0C30C7D3FCF43F3182,treat_2017,2399,0.00170088704646702,23183.8,798310898,2,2.90410666547108e-05,4.93955740885829e-08
B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,233C29FA2E67D9E99661CF7ABDF39D6AC6BAEC0D61A8BF7ACA5B2A341DB24E7D,treat_2017,2352,0.00126345506798275,239686.34,798310898,2,0.000300241848884293,3.79342085593371e-07
B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,6AA8E4141A63E20F297FD4A50D200299ABED45FB3AEB28BC62C3D7D60C2E7642,treat_2017,5223,1.6367246385248e-05,2845.41,798310898,2,3.56428805760835e-06,5.83375808268729e-11
B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,81A56728305B23CED4271E85C1C3CCF6F2680AF5231CABD61B3434FC40D6896D,treat_2017,4211,4.09771610086498e-05,46289.74,798310898,2,5.79846023848218e-05,2.37604438794538e-09
B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,B0BDF350FA217BFD724FDDC946398CA461035D6B82CEBC98DD1973C4C264A7E6,treat_2017,2332,0.000216357956608233,7000,798310898,2,8.76851364241304e-06,1.8971376941639e-09
B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,treat_2017,2351,0.000103038803811996,255111.67,798310898,2,0.000319564308390539,3.29275240775689e-08
B9301C0397326C58B7137AB2136548EF1DE988C9BD0CD608B167051B914A00FA,C2DF2CAC420FA214C90BABB3B2B58056B210608D3E7DADB50C6A7E5EF5B8E480,treat_2017,2014,6.31510608706804e-06,950,12829079,2,7.40505222549491e-05,4.67636903842796e-10
B95A8BE96B22E6B92456B1D18400E95C26670C8E0820035E5A842162D7CD3788,1061796C42F184760E3BAF45DC443875C42284348C2B209B70F02ED964EDAC7E,treat_2017,2012,0.00016263646894484,569790,911540567,2,0.000625084632135741,1.01661557362241e-07
B95A8BE96B22E6B92456B1D18400E95C26670C8E0820035E5A842162D7CD3788,D7E5CDFAAACF0B7F90CD7FBB7F8126EB1255FF5547B0834A227723386F131B08,treat_2017,1393,0.000148685155751804,68460647.74,911540567,2,0.0751043345940302,1.1166899686749e-05
BB137937773E0C72F137BCFF7E230688DB583482A9563BFF037CE4FFF9F60CE8,B3E0FD522207C8C5AEA81FC57D6965D5D991ADD89876A1705055DD7AAB7EEFC7,treat_2017,2014,0.000191558551981544,14661.48,261429536,2,5.6081957013457e-05,1.0742978477789e-08
BC0BF2E7511DBB53DBD56839C96E212762845418F6BCF4F0B57D20FEA25A2188,1C6EC1F8E25B016DB87AC7C6CDC9FD74E36F38CFD1673CB9480E1F9ED238F425,treat_2017,1920,8.80218638642514e-06,21963594.15,301932366,2,0.072743424101807,6.40301177330876e-07
BC0BF2E7511DBB53DBD56839C96E212762845418F6BCF4F0B57D20FEA25A2188,4C4AFA11F7CFB164582811756F70B0C08F76AA402E3112B966D24AEC0EF417AD,treat_2017,2059,2.17442134768675e-05,224541.48,301932366,2,0.000743681384591939,1.61707667853395e-08
BC0BF2E7511DBB53DBD56839C96E212762845418F6BCF4F0B57D20FEA25A2188,BC0BF2E7511DBB53DBD56839C96E212762845418F6BCF4F0B57D20FEA25A2188,treat_2017,2222,1.4360832054686e-05,28895.7,301932366,2,9.57025587644353e-05,1.37436837361977e-09
BD82BA2061C72EB2FDFC34AD831B7A0E33C57B6587E1D690B5308EB60182A371,2EDB84F873D1720009F7FE2B6EBFA04329C6829EDFD154525B24987A3D52E2AD,treat_2017,4673,6.28853635044987e-05,1749.5,137140895,2,1.27569533507857e-05,8.02225648674092e-10
BD82BA2061C72EB2FDFC34AD831B7A0E33C57B6587E1D690B5308EB60182A371,556F325F89BA24B47694660DC89436EC50E9D389F7BAA17D07992B6F91C354CB,treat_2017,2399,0.000702850518421449,53618.07,137140895,2,0.000390970687481659,2.74793950384074e-07
BD82BA2061C72EB2FDFC34AD831B7A0E33C57B6587E1D690B5308EB60182A371,B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,treat_2017,2351,0.000103038803811996,1733825.03,137140895,2,0.0126426550592367,1.30268405431143e-06
BD82BA2061C72EB2FDFC34AD831B7A0E33C57B6587E1D690B5308EB60182A371,BEA704951F78F6206B131BE9FACD666E66E5939910623E8580ACB79F4696442C,treat_2017,4211,0.000136258727169874,6705.85,137140895,2,4.8897522507783e-05,6.66271417867077e-09
BD82BA2061C72EB2FDFC34AD831B7A0E33C57B6587E1D690B5308EB60182A371,DFE84999859FA7A6205AF0220585AD1C09A9628C9E358622CBCEA2E6DACBBBF1,treat_2017,2332,0.000395010468796854,16231.6,137140895,2,0.000118357110036361,4.67522975209037e-08
BDB487043B7808B72DD228FD052A4E174394AE80CFCAA8177443DD571822FE82,2EDB84F873D1720009F7FE2B6EBFA04329C6829EDFD154525B24987A3D52E2AD,treat_2017,4673,6.28853635044987e-05,443853.03,129294974,2,0.0034328714896528,2.15877371491046e-07
BE2465281437D52ED7C2FFB25E1C75F190704B6C37112F9394FB38DD0B54DA5F,B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,treat_2017,2351,0.000103038803811996,1280869.26,85480238,2,0.0149843904271769,1.54397366546823e-06
BE2465281437D52ED7C2FFB25E1C75F190704B6C37112F9394FB38DD0B54DA5F,BD82BA2061C72EB2FDFC34AD831B7A0E33C57B6587E1D690B5308EB60182A371,treat_2017,4211,1.04491078317667e-05,114325.71,85480238,2,0.00133745193830649,1.39751795231699e-08
BEA704951F78F6206B131BE9FACD666E66E5939910623E8580ACB79F4696442C,556F325F89BA24B47694660DC89436EC50E9D389F7BAA17D07992B6F91C354CB,treat_2017,2399,0.000702850518421449,155677.07,42162437,2,0.00369231669412278,2.59514670264037e-06
BEA704951F78F6206B131BE9FACD666E66E5939910623E8580ACB79F4696442C,81A56728305B23CED4271E85C1C3CCF6F2680AF5231CABD61B3434FC40D6896D,treat_2017,4211,4.09771610086498e-05,13929.1,42162437,2,0.000330367525956813,1.35375233031616e-08
BEF76D104BEEE4CB29F86E71CF9B816511410E6196B53B317052915BF015E6AD,B3E0FD522207C8C5AEA81FC57D6965D5D991ADD89876A1705055DD7AAB7EEFC7,treat_2017,2014,0.000191558551981544,253440,27875648,2,0.00909180658329449,1.74161330399216e-06
BF6357AF349AD32862EE1D8AE057A1E7468A88E9A6E3BAA0FAD716ABBA263F23,A44C7B695F2DAA9C1AF259527E3B73F5483420A4B1CB0C2E493C045EE27F601E,treat_2017,2399,0.000164410286727756,38737.24,44007792,2,0.000880235936399627,1.44719842691537e-07
BF6357AF349AD32862EE1D8AE057A1E7468A88E9A6E3BAA0FAD716ABBA263F23,BEA704951F78F6206B131BE9FACD666E66E5939910623E8580ACB79F4696442C,treat_2017,4211,0.000136258727169874,869.35,44007792,2,1.97544562108456e-05,2.69171705922283e-09
BF64A10E37DB55FE21FABBA8DA949FF95512BEF2D0BF4811A9D730D541F5C300,2A70DBCD110EDD6E2E83D454D79E47D9BA81845955CFE8E1E03BF1D0EA7BCBC5,treat_2017,2014,3.90209640781755e-05,22567.8,1208181418,2,1.86791483992183e-05,7.28878378696807e-10
C081B6928443B6904E8522B0BD5FE095F8AFB35C568AB61E0CB4F6D61A9FECE6,10180C726132F327A9657D91AC5EEA82D52D128540E6467433F66AD25C86F10B,treat_2017,2332,0.000359770584732662,6423.3,4820216782,2,1.33257492152352e-06,4.79421258716598e-10
C081B6928443B6904E8522B0BD5FE095F8AFB35C568AB61E0CB4F6D61A9FECE6,1A197756250775389BD4ECBD644856B19F0024EE36CFDF5AB1599882260983EE,treat_2017,1051,8.70639900246024e-05,21339,4820216782,2,4.42697931754556e-06,3.85430483141908e-10
C081B6928443B6904E8522B0BD5FE095F8AFB35C568AB61E0CB4F6D61A9FECE6,3EE54F1625227C67E1ED1E8AADCB8DB7E0EAC784F6B11595A589E00465C4C22D,treat_2017,1393,6.44909989307547e-05,50988.78,4820216782,2,1.0578109306288e-05,6.82192835961229e-10
C081B6928443B6904E8522B0BD5FE095F8AFB35C568AB61E0CB4F6D61A9FECE6,6AA8E4141A63E20F297FD4A50D200299ABED45FB3AEB28BC62C3D7D60C2E7642,treat_2017,5223,1.6367246385248e-05,538698.28,4820216782,2,0.000111758102252091,1.82917239510771e-09
C081B6928443B6904E8522B0BD5FE095F8AFB35C568AB61E0CB4F6D61A9FECE6,A0B44CF8258D0A44D27D379D0CD4B5D173FC1457A2B18D84A999423522AED2D2,treat_2017,4322,3.52989529924418e-05,3992708.5,4820216782,2,0.000828325504966884,2.92390230622667e-08
C081B6928443B6904E8522B0BD5FE095F8AFB35C568AB61E0CB4F6D61A9FECE6,A20718A1C5EDE23DDA5E6320129C83E1683DE48F1D318858856BE325EEE823C1,treat_2017,4211,5.55692076673613e-05,33244.19,4820216782,2,6.89682466650522e-06,3.83251082138408e-10
C081B6928443B6904E8522B0BD5FE095F8AFB35C568AB61E0CB4F6D61A9FECE6,A2D0C13790C3E409C825E25214303B2E0AB0A1071E3E1997C5F73FCE2D5E2BDC,treat_2017,1105,1.03465140882384e-05,3144.26,4820216782,2,6.52306761750119e-07,6.74910110030078e-12
C081B6928443B6904E8522B0BD5FE095F8AFB35C568AB61E0CB4F6D61A9FECE6,B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,treat_2017,2351,0.000103038803811996,12115.3,4820216782,2,2.51343467481418e-06,2.58981302352446e-10
C14BB26E265D634D8598A24F8F2491643FAB6F115715D55808023456839F95D8,81A56728305B23CED4271E85C1C3CCF6F2680AF5231CABD61B3434FC40D6896D,treat_2017,4211,4.09771610086498e-05,4747.82,323670760,2,1.46686713375036e-05,6.01080507179851e-10
C14BB26E265D634D8598A24F8F2491643FAB6F115715D55808023456839F95D8,B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,treat_2017,2351,0.000103038803811996,439452.13,323670760,2,0.00135771340605497,1.39897165279415e-07
C2440D20454644429C9E954191766BD21C6FDE2A52F9446D49483B37F66AD119,6AA8E4141A63E20F297FD4A50D200299ABED45FB3AEB28BC62C3D7D60C2E7642,treat_2017,5223,1.6367246385248e-05,212345388.05,1998891251,2,0.106231586107433,1.73871854371604e-06
C2969FF82F54815E37E232726E6B49DD218166E5183F59D9E129080A962B4E06,233C29FA2E67D9E99661CF7ABDF39D6AC6BAEC0D61A8BF7ACA5B2A341DB24E7D,treat_2017,2352,0.00126345506798275,1362.5,122858486,2,1.10899950370543e-05,1.40117104334697e-08
C2969FF82F54815E37E232726E6B49DD218166E5183F59D9E129080A962B4E06,556F325F89BA24B47694660DC89436EC50E9D389F7BAA17D07992B6F91C354CB,treat_2017,2399,0.000702850518421449,439.57,122858486,2,3.57785623371592e-06,2.51469810870465e-09
C2969FF82F54815E37E232726E6B49DD218166E5183F59D9E129080A962B4E06,81A56728305B23CED4271E85C1C3CCF6F2680AF5231CABD61B3434FC40D6896D,treat_2017,4211,4.09771610086498e-05,59663.52,122858486,2,0.000485627993169312,1.98996564664064e-08
C2969FF82F54815E37E232726E6B49DD218166E5183F59D9E129080A962B4E06,B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,treat_2017,2351,0.000103038803811996,311691.55,122858486,2,0.00253699650832422,2.61409085492938e-07
C2DF2CAC420FA214C90BABB3B2B58056B210608D3E7DADB50C6A7E5EF5B8E480,4C4AFA11F7CFB164582811756F70B0C08F76AA402E3112B966D24AEC0EF417AD,treat_2017,2059,2.17442134768675e-05,1630,508621701,2,3.20473939038633e-06,6.96845374422867e-11
C2DF2CAC420FA214C90BABB3B2B58056B210608D3E7DADB50C6A7E5EF5B8E480,68DC8BCF66B5C19AE14A0641B5976AED28CC1A1209CE9BAD3980A2C7AEB618D7,treat_2017,2014,5.36810065556938e-05,70385,508621701,2,0.000138383792633339,7.42858127955203e-09
C49E201600E431B8C579817E8AE9DA71DC56031066A5DBCA7BF5D3219E55339B,A20718A1C5EDE23DDA5E6320129C83E1683DE48F1D318858856BE325EEE823C1,treat_2017,4211,5.55692076673613e-05,9751.82,23725656,2,0.000411024251552834,2.28402919908612e-08
C49E201600E431B8C579817E8AE9DA71DC56031066A5DBCA7BF5D3219E55339B,A44C7B695F2DAA9C1AF259527E3B73F5483420A4B1CB0C2E493C045EE27F601E,treat_2017,2399,0.000164410286727756,1936.84,23725656,2,8.16348344593718e-05,1.34216065404382e-08
C49E201600E431B8C579817E8AE9DA71DC56031066A5DBCA7BF5D3219E55339B,B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,treat_2017,2351,0.000103038803811996,9873.13,23725656,2,0.000416137281936483,4.28782877523105e-08
C4F606904026E86DAACB847D0D96B50C0ECFC7B858E2B2509602AD8DA11C474E,BC0BF2E7511DBB53DBD56839C96E212762845418F6BCF4F0B57D20FEA25A2188,treat_2017,2221,1.4360832054686e-05,222758.08,90200598,2,0.00246958540119656,3.54653011912882e-08
C522CB559EF15B2141FEF4CCD47F8B73E5CEE241C540E487B399950470501487,6AA8E4141A63E20F297FD4A50D200299ABED45FB3AEB28BC62C3D7D60C2E7642,treat_2017,5223,1.6367246385248e-05,200367.2,64517342,2,0.00310563321099,5.08306639464822e-08
C682A2B22B1037A2795CD18544B9972548F80593CFC2EAA4A19AF83F4AD35AA8,1061796C42F184760E3BAF45DC443875C42284348C2B209B70F02ED964EDAC7E,treat_2017,2012,0.00016263646894484,45150,3079755.25,2,0.0146602558758525,2.38429224947649e-06
C783027837319E3C8845706B064F581E7067FCAF72473EE7FB02BA67E08AA8CC,1061796C42F184760E3BAF45DC443875C42284348C2B209B70F02ED964EDAC7E,treat_2017,2012,0.00016263646894484,767480,402473887,2,0.00190690632309271,3.10132510996386e-07
C783027837319E3C8845706B064F581E7067FCAF72473EE7FB02BA67E08AA8CC,3681204F7810467B3431212FC23F07FEB4DC809C1A445CC9BF393FFD63CAB006,treat_2017,4676,7.77079476005881e-06,15978393.64,402473887,2,0.0397004480442231,3.08504033634036e-07
C783027837319E3C8845706B064F581E7067FCAF72473EE7FB02BA67E08AA8CC,D7E5CDFAAACF0B7F90CD7FBB7F8126EB1255FF5547B0834A227723386F131B08,treat_2017,1393,0.000148685155751804,88414.86,402473887,2,0.000219678500533378,3.2662932067128e-08
C827BD5F1E9CF3652F0345C53157CF7ED590F253B122BE5B7FA16D382C516C16,2A70DBCD110EDD6E2E83D454D79E47D9BA81845955CFE8E1E03BF1D0EA7BCBC5,treat_2017,2014,3.90209640781755e-05,30972.62,66106154,2,0.000468528542743539,1.82824354359956e-08
C82F3CEC2AC49AA2DB2FB3B3F6F2B60CAAB613E7D60BD4DE501631644C9A5A11,2A70DBCD110EDD6E2E83D454D79E47D9BA81845955CFE8E1E03BF1D0EA7BCBC5,treat_2017,2014,3.90209640781755e-05,7095876.61,494027270,2,0.014363329801612,5.60470976231688e-07
C9210078CEE580FDD0812518371FC8B5E11A493EF54D24394419069892A286C3,233C29FA2E67D9E99661CF7ABDF39D6AC6BAEC0D61A8BF7ACA5B2A341DB24E7D,treat_2017,2352,0.00126345506798275,633690.1,309070120,2,0.00205031175449765,2.59047677716466e-06
C9210078CEE580FDD0812518371FC8B5E11A493EF54D24394419069892A286C3,2A70DBCD110EDD6E2E83D454D79E47D9BA81845955CFE8E1E03BF1D0EA7BCBC5,treat_2017,2014,3.90209640781755e-05,96946.59,309070120,2,0.000313671829551171,1.22397771932518e-08
C9210078CEE580FDD0812518371FC8B5E11A493EF54D24394419069892A286C3,ADFF18A56167B77F87D8DF548BEF8C5F4AD4A774572E8E8D206E19659C2B9246,treat_2017,4211,3.13552464943978e-05,6212.14,309070120,2,2.00994518654861e-05,6.30223267644599e-10
CA0C911B1A1F75C058342897D52EE9DDCCCD1907FD39F8425E09C607AA918392,1007FAAA2B750FA61EAA1A2916ADE0B4D155B036D9BBC63C2A9022FB9AFC4A15,treat_2017,1320,3.61915015658306e-06,2035.4,7698107,2,0.000264402664187442,9.56912943494961e-10
CC17A49A3D2D52F3D8C1CEB869CCA5096C549CFAE3A0D6CB09EA694C2F81F81F,B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,treat_2017,2351,0.000103038803811996,2935882.17,102020318,2,0.0287774261789696,2.96519157026904e-06
CC17A49A3D2D52F3D8C1CEB869CCA5096C549CFAE3A0D6CB09EA694C2F81F81F,BD82BA2061C72EB2FDFC34AD831B7A0E33C57B6587E1D690B5308EB60182A371,treat_2017,4211,1.04491078317667e-05,2075396.28,102020318,2,0.020342970113071,2.12565888329886e-07
CC17A49A3D2D52F3D8C1CEB869CCA5096C549CFAE3A0D6CB09EA694C2F81F81F,F66DA2500C4DF14CC40C77CC8DC9C43E103B59B4FA2FD549F42C9994DEE4C457,treat_2017,2399,0.000171705462263179,3719364.76,102020318,2,0.0364570982811483,6.25988291313871e-06
CC65917C7CF2644290617174C31B7E8C05CA4EEDE602B3AA5F2FD2587CA1468C,2A70DBCD110EDD6E2E83D454D79E47D9BA81845955CFE8E1E03BF1D0EA7BCBC5,treat_2017,2014,3.90209640781755e-05,3219803.52,288324220,2,0.0111673015884687,4.3575887413379e-07
CC65917C7CF2644290617174C31B7E8C05CA4EEDE602B3AA5F2FD2587CA1468C,8AD8CD6E2A5082CF7EE48D06DBC38617A85AA8D5CA2A7DAF9CAA2192C4E300C7,treat_2017,2016,0.00032636629953529,51521,288324220,2,0.00017869119701425,5.83187847290723e-08
CCB5EA9562B416C6ED6C01741084ED901E8D2DB7C6696C385FC9D2118B26A43E,BC0BF2E7511DBB53DBD56839C96E212762845418F6BCF4F0B57D20FEA25A2188,treat_2017,2222,1.4360832054686e-05,1525622.51,272032309,2,0.00560824012268337,8.05389945242075e-08
CCB5EA9562B416C6ED6C01741084ED901E8D2DB7C6696C385FC9D2118B26A43E,DAEA45B1C32A96BEF3B14822D96C2FE56C613857921FE02B9603218C0CB7CEF2,treat_2017,2229,7.40870498332187e-05,61205.4,272032309,2,0.000224993127562653,1.6669077053866e-08
CD802969F6FDC1FE69F2A78E6151E83D7C29E6C8BBF3D80E9592FF356091885C,6099E01D67DA0DDEF00B89A26CDFD4791E17F3D7238DE15C6352E3CF73DF0103,treat_2017,2399,0.00048128122792842,19897,22069711,2,0.00090155235834307,4.33900226065116e-07
CD802969F6FDC1FE69F2A78E6151E83D7C29E6C8BBF3D80E9592FF356091885C,B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,treat_2017,2351,0.000103038803811996,2975.84,22069711,2,0.000134838195207903,1.38935663423907e-08
CD802969F6FDC1FE69F2A78E6151E83D7C29E6C8BBF3D80E9592FF356091885C,BEA704951F78F6206B131BE9FACD666E66E5939910623E8580ACB79F4696442C,treat_2017,4211,0.000136258727169874,19527.45,22069711,2,0.000884807689597748,1.20562769574706e-07
CD81AC115D02B761693835DD8A3C1769DEE7F9AB64F08E3FD720AE423A47A7EB,9C8EB20FA52DF76154FE015473D15DCDE8EF3F6EB34E0168A4464DFB4B0E7BD0,treat_2017,2016,5.63520835418841e-05,3251447.45,80208299,2,0.0405375440015253,2.28437506615676e-06
CD862FFAF195F06877AE4815D81FDFFCB454147B4CAB0C53BD6FD33F3D619DF1,CD862FFAF195F06877AE4815D81FDFFCB454147B4CAB0C53BD6FD33F3D619DF1,treat_2017,2014,6.86980714825666e-05,3894.92,425732475,2,9.1487500454364e-06,6.28501484597524e-10
CDB2071E463BADC97EA21812D5D2156B3D0E6D05E9D107EFFBD8EE26C363C39E,1061796C42F184760E3BAF45DC443875C42284348C2B209B70F02ED964EDAC7E,treat_2017,2012,0.00016263646894484,2338675,714419859,2,0.00327353022251303,5.32395396373736e-07
CDB2071E463BADC97EA21812D5D2156B3D0E6D05E9D107EFFBD8EE26C363C39E,1C6EC1F8E25B016DB87AC7C6CDC9FD74E36F38CFD1673CB9480E1F9ED238F425,treat_2017,1920,8.80218638642514e-06,135253044.24,714419859,2,0.189318707390523,1.66641854888847e-06
CDB2071E463BADC97EA21812D5D2156B3D0E6D05E9D107EFFBD8EE26C363C39E,381129D2BACBFFE88AA47CF43AAB8B0205C90F8E3B8F55424F7421B3BB765AE7,treat_2017,2014,3.70529576586508e-06,3614833.05,714419859,2,0.00505981602339528,1.87481148875428e-08
CDB2071E463BADC97EA21812D5D2156B3D0E6D05E9D107EFFBD8EE26C363C39E,B0930165FBBB06212FA618CDACF48BCD90D9F97D6D59E4B61B2F5354E62EF329,treat_2017,2016,3.14645743739694e-05,2290,714419859,2,3.2053980179182e-06,1.00856484332961e-10
CF4DB84513AB8C68511709D7B79224804195F0EC9A517C786AE4CECB82E699CA,93E844FE1AC70363ACC25C875A81A3C2EE7ED2364EA24705F5D877FBB5C4CEE8,treat_2017,1041,1.06163783434385e-05,381734.77,103090671,2,0.00370290314629924,3.93114207702216e-08
D192DDE8580A23934849226460762419C2A29C026445388AEC31D2F6CFE1DEE5,82AD7E022AA1035FA624569E4235B7E60665602F69F48D196D6E577AB3B2F821,treat_2017,1105,3.55285119461142e-05,612.68,33415769,2,1.83350561227545e-05,6.51417260489958e-10
D193416DEB34E1578D0A23E29F20CB48235445F4A97ECC8949D32443A6A885F7,67863B92FB29A53B4F85034E41DF069DCCE2E96E963396F391424D73021DCAC2,treat_2017,2365,0.000208018857469999,46456.08,7687364,2,0.00604317422721235,1.25709419823686e-06
D243CECDEEFA2919B92BD39968D14E611E237E1E40004805ED73FBEE04C6C9C0,A20718A1C5EDE23DDA5E6320129C83E1683DE48F1D318858856BE325EEE823C1,treat_2017,4211,5.55692076673613e-05,51452.4,155775170,1,0.000330299109928752,1.83544598319754e-08
D24CFD4E4D07CA02994732D641C177D71F3ABA14D8EBD52CB9EAC7C559942972,1699301EC2767FC1FF82337B41AE8E16B093A1C04259532BBCCFCBA1D82BA80F,treat_2017,2365,2.1864947544599e-05,106886.39,18407234,2,0.00580675999446739,1.26964502683106e-07
D24CFD4E4D07CA02994732D641C177D71F3ABA14D8EBD52CB9EAC7C559942972,B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,treat_2017,2351,0.000103038803811996,920,18407234,2,4.99803501166987e-05,5.14991549012939e-09
D24CFD4E4D07CA02994732D641C177D71F3ABA14D8EBD52CB9EAC7C559942972,DFE84999859FA7A6205AF0220585AD1C09A9628C9E358622CBCEA2E6DACBBBF1,treat_2017,2332,0.000395010468796854,189712.31,18407234,2,0.0103063996470083,4.0711357561725e-06
D2E36629C57DE7C3DE50105733271BC0699A14DC45E956E39883988835BB92F2,2EDB84F873D1720009F7FE2B6EBFA04329C6829EDFD154525B24987A3D52E2AD,treat_2017,4673,6.28853635044987e-05,37418.16,181324050,2,0.00020636071166511,1.29770683661075e-08
D2E36629C57DE7C3DE50105733271BC0699A14DC45E956E39883988835BB92F2,556F325F89BA24B47694660DC89436EC50E9D389F7BAA17D07992B6F91C354CB,treat_2017,2399,0.000702850518421449,410.38,181324050,2,2.26324086628332e-06,1.59072001617984e-09
