buyer,seller_nace4d,top_supplier,omega_top,bot_supplier,omega_bot,omega_gap,int_nace4d_spend,sum_buyer_tc,n_yr,nace4d_input_share,version,treat_year,topQ_nace4dshare,topQ_omegagap
AABDEE5BC7229D7742B138B8153296792950B948744424057C583A70A6996D7C,2332,B0BDF350FA217BFD724FDDC946398CA461035D6B82CEBC98DD1973C4C264A7E6,0.000216357956608233,79B63230F71E27B0B009FAEE092B4649C8CEF6C842DF1E9548C74ADA7F1A7DEB,9.84751746740705e-05,0.000117882781934163,52534,295508650,2,0.000177774829941526,treat_2017,2017,FALSE,FALSE
AABDEE5BC7229D7742B138B8153296792950B948744424057C583A70A6996D7C,3511,3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,0.000444514994669268,4D04384B04290B593069C0BFBC23FAF2429F21FF219B28AC9E15EDE2811BDE5D,0,0.000444514994669268,98112.97,295508650,2,0.000332013868291165,treat_2017,2017,FALSE,TRUE
AB1791DB28AAB3CA37BC83DCCC4352298911D3CAE59331134DD82CA74C9DC015,2014,7BD8DA430EC6A64C5278A5087EDDDCFD54EE849C1B904B1F1BFF9FE3FB8E5553,2.02112860527006e-06,61CE1E059D5C7F1EFB93A2EBFCF5C1706E402C91F3EC2954C003784C58232EDD,0,2.02112860527006e-06,74963.9,7266732,2,0.010316040277803,treat_2017,2017,FALSE,FALSE
AC39CBDCB2B6C4C1B33A024C914A1FA4320ECFABDC086E62806BF5B914C14267,2332,DFE84999859FA7A6205AF0220585AD1C09A9628C9E358622CBCEA2E6DACBBBF1,0.000395010468796854,AFD6645D8C4689DFF6BEA9448876413C4FD2178F8DE61A89093743C24C272679,0,0.000395010468796854,4808678.26,56303817,2,0.0854059016993466,treat_2017,2017,TRUE,TRUE
AC39CBDCB2B6C4C1B33A024C914A1FA4320ECFABDC086E62806BF5B914C14267,2351,B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,0.000103038803811996,512B523BAAB68122413CE941FF357533EC82BDA7FBAF7AF7958402F5B1A8B167,0,0.000103038803811996,336053.22,56303817,2,0.00596856905811555,treat_2017,2017,FALSE,FALSE
AC39CBDCB2B6C4C1B33A024C914A1FA4320ECFABDC086E62806BF5B914C14267,2365,67863B92FB29A53B4F85034E41DF069DCCE2E96E963396F391424D73021DCAC2,0.000208018857469999,3D49588D1918DFA4568937AEB2822B4167C073A07CB931AAE68628147C44CAE7,0,0.000208018857469999,4903576.15,56303817,2,0.0870913627401141,treat_2017,2017,TRUE,TRUE
ACE760F21978532FF4A0D092AAFB21D78C2A46BF08165E4661620FE7CA075ABC,4211,ADFF18A56167B77F87D8DF548BEF8C5F4AD4A774572E8E8D206E19659C2B9246,3.13552464943978e-05,87E5B03AE2F26F8B96AB3C88B2131DACA236CEB32040FDCDA46B83175621CD78,0,3.13552464943978e-05,475937.75,33507740,2,0.0142038152975999,treat_2017,2017,FALSE,FALSE
ADFF18A56167B77F87D8DF548BEF8C5F4AD4A774572E8E8D206E19659C2B9246,2351,B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,0.000103038803811996,1EB11C8C03D563589A1E83AF2856341DABF421EDF816A205EC6A0E9C90EACF10,0,0.000103038803811996,4478838.33,122627006,2,0.0365240779832788,treat_2017,2017,TRUE,FALSE
ADFF18A56167B77F87D8DF548BEF8C5F4AD4A774572E8E8D206E19659C2B9246,2399,6099E01D67DA0DDEF00B89A26CDFD4791E17F3D7238DE15C6352E3CF73DF0103,0.00048128122792842,CD802969F6FDC1FE69F2A78E6151E83D7C29E6C8BBF3D80E9592FF356091885C,0,0.00048128122792842,1506949.51,122627006,2,0.0122888877348926,treat_2017,2017,FALSE,TRUE
ADFF18A56167B77F87D8DF548BEF8C5F4AD4A774572E8E8D206E19659C2B9246,4211,BEA704951F78F6206B131BE9FACD666E66E5939910623E8580ACB79F4696442C,0.000136258727169874,E14B333E63B5525E292C27BD674CC465CFBEF8BC5ECBC8532E54CEAC6E89FB40,0,0.000136258727169874,899652.73,122627006,2,0.0073364975574793,treat_2017,2017,FALSE,FALSE
ADFF18A56167B77F87D8DF548BEF8C5F4AD4A774572E8E8D206E19659C2B9246,4673,2EDB84F873D1720009F7FE2B6EBFA04329C6829EDFD154525B24987A3D52E2AD,6.28853635044987e-05,BDB487043B7808B72DD228FD052A4E174394AE80CFCAA8177443DD571822FE82,0,6.28853635044987e-05,1395437.22,122627006,2,0.0113795261379863,treat_2017,2017,FALSE,FALSE
AE27FDD10DAB15F988A6028AA41C1AF451E069CF59511F4322267754FE72D97D,4322,A0B44CF8258D0A44D27D379D0CD4B5D173FC1457A2B18D84A999423522AED2D2,3.52989529924418e-05,8DF5F00E3294F3D1BD1E7EA67754212E373670DF333D1A835A44C57D6CB9B4D8,0,3.52989529924418e-05,22159.89,234819347,2,9.43699498491494e-05,treat_2017,2017,FALSE,FALSE
AFCA27A1F1BB2F7C605C4B1753142D734EB685C1A44B33B33D43D3893BB18C10,2014,7377A1DCBC87F5E28F2563A4F72835A4C3FB9C436AE288E420C188779E4AFD9B,0.000409655665552639,AFCA27A1F1BB2F7C605C4B1753142D734EB685C1A44B33B33D43D3893BB18C10,0,0.000409655665552639,11748865.81,1025257000,2,0.0114594348636488,treat_2017,2017,FALSE,TRUE
B2E0D78A7F730C32AF9265FD7637D341F281207F62358847026025605C8611C2,4676,3681204F7810467B3431212FC23F07FEB4DC809C1A445CC9BF393FFD63CAB006,7.77079476005881e-06,EBB6243C7ABD7B9597BD64CD7F8F093393B2FB50B81782EC35C2E0D26D64C674,0,7.77079476005881e-06,565495.23,242387040,2,0.00233302584989693,treat_2017,2017,FALSE,FALSE
B3068FACC616F6AEB1D6ACD872E959D22008760B9DB2D4636005D923F01EAC73,2365,67863B92FB29A53B4F85034E41DF069DCCE2E96E963396F391424D73021DCAC2,0.000208018857469999,3D49588D1918DFA4568937AEB2822B4167C073A07CB931AAE68628147C44CAE7,0,0.000208018857469999,590887.75,41264412,2,0.0143195485252522,treat_2017,2017,FALSE,TRUE
B3E0FD522207C8C5AEA81FC57D6965D5D991ADD89876A1705055DD7AAB7EEFC7,2015,7A01DDE298CB1AB8AAB6B60D8755E5997F415CEF475BD9887E027BDBD80E1B41,0.000568587529549804,0D8E6484CB9716B07B6C77FDAD4D31811A9B3082E8A56ED31A4A3CE3BD08F828,8.69235578696799e-05,0.000481663971680125,357309,228019055,2,0.0015670137743532,treat_2017,2017,FALSE,TRUE
B6EFE016EC0C2668A7AFF8E5A70FF3033726E8022ED5F7F6F46628DC3A427E7C,1031,5B62B2ACB0C9D2FA749C81D43481D120BE7CE506A5EED1BE9279D42D776C7E46,8.21480594396011e-05,91EC638BAEE6C0547B5CD3A38EA010251CF846F1DAC5B46C2DEBAA30174CD56E,0,8.21480594396011e-05,4527977.72,11399190182,2,0.00039721924520129,treat_2017,2017,FALSE,FALSE
B6EFE016EC0C2668A7AFF8E5A70FF3033726E8022ED5F7F6F46628DC3A427E7C,1039,EA1B2625F236F386C8047A4FF05EEFA589BC2737825902CB44BC003C61070512,4.48878231599981e-05,9667C5CF58D6CB9771EC341CAB64A74403932D3C04CA637E179C6732494E3956,0,4.48878231599981e-05,4341299.43,11399190182,2,0.000380842793276243,treat_2017,2017,FALSE,FALSE
B6EFE016EC0C2668A7AFF8E5A70FF3033726E8022ED5F7F6F46628DC3A427E7C,1051,1A197756250775389BD4ECBD644856B19F0024EE36CFDF5AB1599882260983EE,8.70639900246024e-05,2EA5AB1710B2C07A0559C4D607230AEE3A896C7A33156792015D2C79268E4D7A,0,8.70639900246024e-05,73727073.44,11399190182,2,0.00646774659101832,treat_2017,2017,FALSE,FALSE
B6EFE016EC0C2668A7AFF8E5A70FF3033726E8022ED5F7F6F46628DC3A427E7C,1089,40373FF2604A156C93922C1CDE8C3D74A3B4CAC9C582D5C77BE7882A04E44797,8.43249664590945e-05,744E634B1247C6B92F948B152F943E4A2DD5ACE37D964DED03CA783A0B64BEF9,0,8.43249664590945e-05,2580182.37,11399190182,2,0.000226347865840002,treat_2017,2017,FALSE,FALSE
B6EFE016EC0C2668A7AFF8E5A70FF3033726E8022ED5F7F6F46628DC3A427E7C,1105,82AD7E022AA1035FA624569E4235B7E60665602F69F48D196D6E577AB3B2F821,3.55285119461142e-05,539DFF8A5B778AB035491D14825C7B39DA46F67FAB72F13B77AEF41EB8525850,0,3.55285119461142e-05,155068859.03,11399190182,2,0.0136034978410013,treat_2017,2017,FALSE,FALSE
B6EFE016EC0C2668A7AFF8E5A70FF3033726E8022ED5F7F6F46628DC3A427E7C,1107,32424075741922469453FAD31C3E5A3FC8FB96E6E14ACF83BA40B2F0B4770F80,2.17596979039937e-05,1CB37AB74478F9C217EFCFDA2843A640F506101BDE944EFD19E87241396C4A1C,0,2.17596979039937e-05,246301234.99,11399190182,2,0.0216069063729566,treat_2017,2017,TRUE,FALSE
B6EFE016EC0C2668A7AFF8E5A70FF3033726E8022ED5F7F6F46628DC3A427E7C,1722,1745374E09DBF271136A572D482D683EFC56C0DDAD78546E8A3B3C4C6D94F1F5,3.90735085943156e-05,231728AE658DF5F67DE00CBD2B6F24F04EF33377DE281117BBA359DFB4CEA28C,1.85315646549942e-05,2.05419439393214e-05,35551199.7,11399190182,2,0.00311874783492405,treat_2017,2017,FALSE,FALSE
B6EFE016EC0C2668A7AFF8E5A70FF3033726E8022ED5F7F6F46628DC3A427E7C,4211,A20718A1C5EDE23DDA5E6320129C83E1683DE48F1D318858856BE325EEE823C1,5.55692076673613e-05,CC17A49A3D2D52F3D8C1CEB869CCA5096C549CFAE3A0D6CB09EA694C2F81F81F,0,5.55692076673613e-05,6027950.89,11399190182,2,0.000528805186487589,treat_2017,2017,FALSE,FALSE
B6EFE016EC0C2668A7AFF8E5A70FF3033726E8022ED5F7F6F46628DC3A427E7C,4322,A0B44CF8258D0A44D27D379D0CD4B5D173FC1457A2B18D84A999423522AED2D2,3.52989529924418e-05,DA1A66B56437D5C741D6776C78C3FC572574485904C6D0A82A82409C2AE29E38,0,3.52989529924418e-05,5251183.01,11399190182,2,0.000460662812547152,treat_2017,2017,FALSE,FALSE
B6F8B15A34CFB540C2417A6DC36A53425CEC90C412B5E9E7CE7A20390C171E33,5223,6AA8E4141A63E20F297FD4A50D200299ABED45FB3AEB28BC62C3D7D60C2E7642,1.6367246385248e-05,DE40FEA4B0BFA8A8039C3D0FCA662F3E2B961F57253C2FDEB7ACE1161B7487A1,0,1.6367246385248e-05,10644088.25,117485654,2,0.0905990466716898,treat_2017,2017,TRUE,FALSE
B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,2332,B0BDF350FA217BFD724FDDC946398CA461035D6B82CEBC98DD1973C4C264A7E6,0.000216357956608233,79B63230F71E27B0B009FAEE092B4649C8CEF6C842DF1E9548C74ADA7F1A7DEB,9.84751746740705e-05,0.000117882781934163,8401.32,798310898,2,1.05238698620396e-05,treat_2017,2017,FALSE,FALSE
B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,2351,B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,0.000103038803811996,1EB11C8C03D563589A1E83AF2856341DABF421EDF816A205EC6A0E9C90EACF10,0,0.000103038803811996,6232698.52,798310898,2,0.00780735742880965,treat_2017,2017,FALSE,FALSE
B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,2352,233C29FA2E67D9E99661CF7ABDF39D6AC6BAEC0D61A8BF7ACA5B2A341DB24E7D,0.00126345506798275,A183E58FD6E9210A769556E997400F5AB2F8747CA368592DCFB4BB8B7CB10859,0,0.00126345506798275,4655687.33,798310898,2,0.00583192255255922,treat_2017,2017,FALSE,TRUE
B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,2399,097FB34FF6B9FB27D745617E55B229A025D43BB8EE78FE0C30C7D3FCF43F3182,0.00170088704646702,2DE8F61F202BA7654EE88F5802402B8697AFE93241341C06692E3FC307E772D2,0,0.00170088704646702,29744.97,798310898,2,3.72598821768809e-05,treat_2017,2017,FALSE,TRUE
B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,4211,81A56728305B23CED4271E85C1C3CCF6F2680AF5231CABD61B3434FC40D6896D,4.09771610086498e-05,D2E36629C57DE7C3DE50105733271BC0699A14DC45E956E39883988835BB92F2,0,4.09771610086498e-05,1006159.14,798310898,2,0.0012603600207898,treat_2017,2017,FALSE,FALSE
B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,5223,6AA8E4141A63E20F297FD4A50D200299ABED45FB3AEB28BC62C3D7D60C2E7642,1.6367246385248e-05,4371F19C7CEC14765E1AEA656E73CAFB4A7112DB971D0E6B728C030470FE4088,0,1.6367246385248e-05,5345.41,798310898,2,6.69590007275587e-06,treat_2017,2017,FALSE,FALSE
B9301C0397326C58B7137AB2136548EF1DE988C9BD0CD608B167051B914A00FA,2014,C2DF2CAC420FA214C90BABB3B2B58056B210608D3E7DADB50C6A7E5EF5B8E480,6.31510608706804e-06,7BD8DA430EC6A64C5278A5087EDDDCFD54EE849C1B904B1F1BFF9FE3FB8E5553,2.02112860527006e-06,4.29397748179798e-06,15910,12829079,2,0.00124015137797499,treat_2017,2017,FALSE,FALSE
B95A8BE96B22E6B92456B1D18400E95C26670C8E0820035E5A842162D7CD3788,1393,D7E5CDFAAACF0B7F90CD7FBB7F8126EB1255FF5547B0834A227723386F131B08,0.000148685155751804,A598B93D51D7C48A1D5985C8D35AE03B0FC9A880F374EE77DD4BFBCC6C566301,0,0.000148685155751804,68771495.79,911540567,2,0.0754453485447565,treat_2017,2017,TRUE,FALSE
B95A8BE96B22E6B92456B1D18400E95C26670C8E0820035E5A842162D7CD3788,2012,1061796C42F184760E3BAF45DC443875C42284348C2B209B70F02ED964EDAC7E,0.00016263646894484,F7837270BB2F707B494CA668AEC3CF7970A1876EC3C3DE61BEDBDB75568E8C66,0,0.00016263646894484,1348334.16,911540567,2,0.00147918173783263,treat_2017,2017,FALSE,FALSE
BB137937773E0C72F137BCFF7E230688DB583482A9563BFF037CE4FFF9F60CE8,2014,B3E0FD522207C8C5AEA81FC57D6965D5D991ADD89876A1705055DD7AAB7EEFC7,0.000191558551981544,16F5C33D722C8396DEEAA73210AA5D428A395EB3621DB81F91EB3C9579FB8B4A,0,0.000191558551981544,90983185.22,261429536,2,0.348021828795963,treat_2017,2017,TRUE,TRUE
BC0BF2E7511DBB53DBD56839C96E212762845418F6BCF4F0B57D20FEA25A2188,1920,1C6EC1F8E25B016DB87AC7C6CDC9FD74E36F38CFD1673CB9480E1F9ED238F425,8.80218638642514e-06,125EA6B782DCCA982F2692424AE91CBA74A6BC3DB2028CDF4B30877325B3BAF1,0,8.80218638642514e-06,23142368.5,301932366,2,0.0766475247638738,treat_2017,2017,TRUE,FALSE
BC0BF2E7511DBB53DBD56839C96E212762845418F6BCF4F0B57D20FEA25A2188,2059,4C4AFA11F7CFB164582811756F70B0C08F76AA402E3112B966D24AEC0EF417AD,2.17442134768675e-05,F6A25DB380DFC5DAD5687B11877E2E4A0B96B80862F052347FD578491EF78097,0,2.17442134768675e-05,226325.23,301932366,2,0.000749589164614436,treat_2017,2017,FALSE,FALSE
BC0BF2E7511DBB53DBD56839C96E212762845418F6BCF4F0B57D20FEA25A2188,2222,BC0BF2E7511DBB53DBD56839C96E212762845418F6BCF4F0B57D20FEA25A2188,1.4360832054686e-05,613884E4DA96E6D9E3FEABBEE7F72A3229AD63E0B7C072487E6E046F49312232,0,1.4360832054686e-05,5311866.89,301932366,2,0.0175929032066738,treat_2017,2017,TRUE,FALSE
BD82BA2061C72EB2FDFC34AD831B7A0E33C57B6587E1D690B5308EB60182A371,2332,DFE84999859FA7A6205AF0220585AD1C09A9628C9E358622CBCEA2E6DACBBBF1,0.000395010468796854,01F2B0B3F7BAD9F8285A6E56F94211AB7FA80D574E5FA1F74F9FF6DF342CC0BF,0.000190039612128101,0.000204970856668753,2867744.25,137140895,2,0.0209109343350866,treat_2017,2017,TRUE,TRUE
BD82BA2061C72EB2FDFC34AD831B7A0E33C57B6587E1D690B5308EB60182A371,2351,B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,0.000103038803811996,1EB11C8C03D563589A1E83AF2856341DABF421EDF816A205EC6A0E9C90EACF10,0,0.000103038803811996,7202820.55,137140895,2,0.0525213179482313,treat_2017,2017,TRUE,FALSE
BD82BA2061C72EB2FDFC34AD831B7A0E33C57B6587E1D690B5308EB60182A371,2399,556F325F89BA24B47694660DC89436EC50E9D389F7BAA17D07992B6F91C354CB,0.000702850518421449,F431DA901A2E4E35EA6043BBA9D0B5CA887B1EE4AB51478F3058A0EFB2C53B29,0,0.000702850518421449,4274660.88,137140895,2,0.0311698482061095,treat_2017,2017,TRUE,TRUE
BD82BA2061C72EB2FDFC34AD831B7A0E33C57B6587E1D690B5308EB60182A371,4211,BEA704951F78F6206B131BE9FACD666E66E5939910623E8580ACB79F4696442C,0.000136258727169874,D2E36629C57DE7C3DE50105733271BC0699A14DC45E956E39883988835BB92F2,0,0.000136258727169874,2271254.43,137140895,2,0.0165614671684912,treat_2017,2017,FALSE,FALSE
BD82BA2061C72EB2FDFC34AD831B7A0E33C57B6587E1D690B5308EB60182A371,4673,2EDB84F873D1720009F7FE2B6EBFA04329C6829EDFD154525B24987A3D52E2AD,6.28853635044987e-05,BDB487043B7808B72DD228FD052A4E174394AE80CFCAA8177443DD571822FE82,0,6.28853635044987e-05,87424.25,137140895,2,0.000637477610161433,treat_2017,2017,FALSE,FALSE
BDB487043B7808B72DD228FD052A4E174394AE80CFCAA8177443DD571822FE82,4673,2EDB84F873D1720009F7FE2B6EBFA04329C6829EDFD154525B24987A3D52E2AD,6.28853635044987e-05,A74AC3FB25D9A89A937A5F9B5C95F477BAB8B65C41E1DC141880DD83351814AC,0,6.28853635044987e-05,2184676.51,129294974,2,0.0168968401664244,treat_2017,2017,FALSE,FALSE
BE2465281437D52ED7C2FFB25E1C75F190704B6C37112F9394FB38DD0B54DA5F,2351,B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,0.000103038803811996,1EB11C8C03D563589A1E83AF2856341DABF421EDF816A205EC6A0E9C90EACF10,0,0.000103038803811996,4257415.54,85480238,2,0.0498058456505467,treat_2017,2017,TRUE,FALSE
BE2465281437D52ED7C2FFB25E1C75F190704B6C37112F9394FB38DD0B54DA5F,4211,BD82BA2061C72EB2FDFC34AD831B7A0E33C57B6587E1D690B5308EB60182A371,1.04491078317667e-05,0D3B12296FD0C5E795FD6F04F819DECBA9614EE0235A935F14059E26AA0657DD,0,1.04491078317667e-05,118280.51,85480238,2,0.00138371760265806,treat_2017,2017,FALSE,FALSE
BEA704951F78F6206B131BE9FACD666E66E5939910623E8580ACB79F4696442C,2399,556F325F89BA24B47694660DC89436EC50E9D389F7BAA17D07992B6F91C354CB,0.000702850518421449,BDB76FCA881D323E8E87FEDBDE24618F09D4E9159127F1EA476BE9045A262C79,0,0.000702850518421449,159021.65,42162437,2,0.00377164275395182,treat_2017,2017,FALSE,TRUE
BEA704951F78F6206B131BE9FACD666E66E5939910623E8580ACB79F4696442C,4211,81A56728305B23CED4271E85C1C3CCF6F2680AF5231CABD61B3434FC40D6896D,4.09771610086498e-05,93C8DA9C1D3467D45E207D48C038D8DBCA7AC78A4416AE622461E76ED52B5173,0,4.09771610086498e-05,128463.54,42162437,2,0.00304687179253894,treat_2017,2017,FALSE,FALSE
BEF76D104BEEE4CB29F86E71CF9B816511410E6196B53B317052915BF015E6AD,2014,B3E0FD522207C8C5AEA81FC57D6965D5D991ADD89876A1705055DD7AAB7EEFC7,0.000191558551981544,16F5C33D722C8396DEEAA73210AA5D428A395EB3621DB81F91EB3C9579FB8B4A,0,0.000191558551981544,2627559.71,27875648,2,0.0942600405199549,treat_2017,2017,TRUE,TRUE
BF6357AF349AD32862EE1D8AE057A1E7468A88E9A6E3BAA0FAD716ABBA263F23,2399,A44C7B695F2DAA9C1AF259527E3B73F5483420A4B1CB0C2E493C045EE27F601E,0.000164410286727756,F431DA901A2E4E35EA6043BBA9D0B5CA887B1EE4AB51478F3058A0EFB2C53B29,0,0.000164410286727756,187541.74,44007792,2,0.00426155758961958,treat_2017,2017,FALSE,FALSE
BF6357AF349AD32862EE1D8AE057A1E7468A88E9A6E3BAA0FAD716ABBA263F23,4211,BEA704951F78F6206B131BE9FACD666E66E5939910623E8580ACB79F4696442C,0.000136258727169874,93C8DA9C1D3467D45E207D48C038D8DBCA7AC78A4416AE622461E76ED52B5173,0,0.000136258727169874,1177488.47,44007792,2,0.0267563632822115,treat_2017,2017,TRUE,FALSE
BF64A10E37DB55FE21FABBA8DA949FF95512BEF2D0BF4811A9D730D541F5C300,2014,2A70DBCD110EDD6E2E83D454D79E47D9BA81845955CFE8E1E03BF1D0EA7BCBC5,3.90209640781755e-05,85824767204C92DFB37F36B5D9087A92328BD6A0092228B0AB8B89C227C24614,0,3.90209640781755e-05,1518943.5,1208181418,2,0.0012572147505086,treat_2017,2017,FALSE,FALSE
C081B6928443B6904E8522B0BD5FE095F8AFB35C568AB61E0CB4F6D61A9FECE6,1051,1A197756250775389BD4ECBD644856B19F0024EE36CFDF5AB1599882260983EE,8.70639900246024e-05,1FF4BE36DA23ED1089F771723A6F25ACE00CFA2E444FBEB5B9881B54FB91D596,6.27713380370904e-05,2.4292651987512e-05,24805.31,4820216782,2,5.14609842707278e-06,treat_2017,2017,FALSE,FALSE
C081B6928443B6904E8522B0BD5FE095F8AFB35C568AB61E0CB4F6D61A9FECE6,1105,A2D0C13790C3E409C825E25214303B2E0AB0A1071E3E1997C5F73FCE2D5E2BDC,1.03465140882384e-05,539DFF8A5B778AB035491D14825C7B39DA46F67FAB72F13B77AEF41EB8525850,0,1.03465140882384e-05,7917.62,4820216782,2,1.64258587488566e-06,treat_2017,2017,FALSE,FALSE
C081B6928443B6904E8522B0BD5FE095F8AFB35C568AB61E0CB4F6D61A9FECE6,1393,3EE54F1625227C67E1ED1E8AADCB8DB7E0EAC784F6B11595A589E00465C4C22D,6.44909989307547e-05,A598B93D51D7C48A1D5985C8D35AE03B0FC9A880F374EE77DD4BFBCC6C566301,0,6.44909989307547e-05,121597.66,4820216782,2,2.522659571123e-05,treat_2017,2017,FALSE,FALSE
C081B6928443B6904E8522B0BD5FE095F8AFB35C568AB61E0CB4F6D61A9FECE6,2332,10180C726132F327A9657D91AC5EEA82D52D128540E6467433F66AD25C86F10B,0.000359770584732662,79B63230F71E27B0B009FAEE092B4649C8CEF6C842DF1E9548C74ADA7F1A7DEB,9.84751746740705e-05,0.000261295410058592,18718.75,4820216782,2,3.88338343410216e-06,treat_2017,2017,FALSE,TRUE
C081B6928443B6904E8522B0BD5FE095F8AFB35C568AB61E0CB4F6D61A9FECE6,2351,B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,0.000103038803811996,1EB11C8C03D563589A1E83AF2856341DABF421EDF816A205EC6A0E9C90EACF10,0,0.000103038803811996,20381.77,4820216782,2,4.22839281339193e-06,treat_2017,2017,FALSE,FALSE
C081B6928443B6904E8522B0BD5FE095F8AFB35C568AB61E0CB4F6D61A9FECE6,4211,A20718A1C5EDE23DDA5E6320129C83E1683DE48F1D318858856BE325EEE823C1,5.55692076673613e-05,D2E36629C57DE7C3DE50105733271BC0699A14DC45E956E39883988835BB92F2,0,5.55692076673613e-05,538052.05,4820216782,2,0.000111624035667697,treat_2017,2017,FALSE,FALSE
C081B6928443B6904E8522B0BD5FE095F8AFB35C568AB61E0CB4F6D61A9FECE6,4322,A0B44CF8258D0A44D27D379D0CD4B5D173FC1457A2B18D84A999423522AED2D2,3.52989529924418e-05,176DF2E49029AEFF2D4AA059598518F55A2AF7FFEEBBF2FF6145AD6F7D0BB599,0,3.52989529924418e-05,4082556.58,4820216782,2,0.00084696534712824,treat_2017,2017,FALSE,FALSE
C081B6928443B6904E8522B0BD5FE095F8AFB35C568AB61E0CB4F6D61A9FECE6,5223,6AA8E4141A63E20F297FD4A50D200299ABED45FB3AEB28BC62C3D7D60C2E7642,1.6367246385248e-05,4371F19C7CEC14765E1AEA656E73CAFB4A7112DB971D0E6B728C030470FE4088,0,1.6367246385248e-05,641958.52,4820216782,2,0.000133180425079064,treat_2017,2017,FALSE,FALSE
C14BB26E265D634D8598A24F8F2491643FAB6F115715D55808023456839F95D8,2351,B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,0.000103038803811996,1EB11C8C03D563589A1E83AF2856341DABF421EDF816A205EC6A0E9C90EACF10,0,0.000103038803811996,1168083.65,323670760,2,0.00360886367987025,treat_2017,2017,FALSE,FALSE
C14BB26E265D634D8598A24F8F2491643FAB6F115715D55808023456839F95D8,4211,81A56728305B23CED4271E85C1C3CCF6F2680AF5231CABD61B3434FC40D6896D,4.09771610086498e-05,E14B333E63B5525E292C27BD674CC465CFBEF8BC5ECBC8532E54CEAC6E89FB40,0,4.09771610086498e-05,174688.97,323670760,2,0.000539711928256973,treat_2017,2017,FALSE,FALSE
C2440D20454644429C9E954191766BD21C6FDE2A52F9446D49483B37F66AD119,5223,6AA8E4141A63E20F297FD4A50D200299ABED45FB3AEB28BC62C3D7D60C2E7642,1.6367246385248e-05,DE40FEA4B0BFA8A8039C3D0FCA662F3E2B961F57253C2FDEB7ACE1161B7487A1,0,1.6367246385248e-05,229157170.56,1998891251,2,0.114642139959019,treat_2017,2017,TRUE,FALSE
C2969FF82F54815E37E232726E6B49DD218166E5183F59D9E129080A962B4E06,2351,B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,0.000103038803811996,E6FBC32059211E85E235011A5E8D4C5A37E54E298B13DE19262EF86E270E53FC,0,0.000103038803811996,954107.38,122858486,2,0.00776590540111328,treat_2017,2017,FALSE,FALSE
C2969FF82F54815E37E232726E6B49DD218166E5183F59D9E129080A962B4E06,2352,233C29FA2E67D9E99661CF7ABDF39D6AC6BAEC0D61A8BF7ACA5B2A341DB24E7D,0.00126345506798275,13F626FCEEB1FD59AD5B43240916375573AC6AB3BA3E06035D546F6114C3CDD5,0.000486627052877571,0.000776828015105174,31358.45,122858486,2,0.000255240407243827,treat_2017,2017,FALSE,TRUE
C2969FF82F54815E37E232726E6B49DD218166E5183F59D9E129080A962B4E06,2399,556F325F89BA24B47694660DC89436EC50E9D389F7BAA17D07992B6F91C354CB,0.000702850518421449,50718D79C9F77E6F3F5941DA8BA2BF27DC3B371AEC3069E4679E58F20D84E7ED,0,0.000702850518421449,558032.78,122858486,2,0.00454207762254208,treat_2017,2017,FALSE,TRUE
C2969FF82F54815E37E232726E6B49DD218166E5183F59D9E129080A962B4E06,4211,81A56728305B23CED4271E85C1C3CCF6F2680AF5231CABD61B3434FC40D6896D,4.09771610086498e-05,D2E36629C57DE7C3DE50105733271BC0699A14DC45E956E39883988835BB92F2,0,4.09771610086498e-05,866196.03,122858486,2,0.00705035572390172,treat_2017,2017,FALSE,FALSE
C2DF2CAC420FA214C90BABB3B2B58056B210608D3E7DADB50C6A7E5EF5B8E480,2014,68DC8BCF66B5C19AE14A0641B5976AED28CC1A1209CE9BAD3980A2C7AEB618D7,5.36810065556938e-05,61CE1E059D5C7F1EFB93A2EBFCF5C1706E402C91F3EC2954C003784C58232EDD,0,5.36810065556938e-05,2868691.11,508621701,2,0.00564012723869208,treat_2017,2017,FALSE,FALSE
