buyer,seller_nace4d,n_suppliers,total_sales_in_interval,interval
CEAFEED3ED05C91D74CE8DE261F351A2E56F47B769FB316D5F0B6434FC4795A3,4675,1,60607.69,interval_2015_16
0A193BFF9E0CE06BE7CAF3E0D37496B04940D0EA98EE79B911858F649CEA3F67,4675,1,5746.78,interval_2015_16
1107B8FCF7E134075A6D548EB729E4E49D9F2D0AE7C4640EB964CF1DC74211E2,4675,1,16306.66,interval_2015_16
C3A2D67284F0CA984338C5420DBA1E4D10791D36F325A56F435A71117DD64069,4675,1,380,interval_2015_16
67067E50BF5E18DAF49F49C1AC5385CABCD0CF732D4855C7B9FCC7E2C36F7317,4675,1,60361.66,interval_2015_16
0C70089416C7FB68B63409A154CC0BB233AAF037164EF5B1A618F6C8F24DCC97,4675,1,59249.94,interval_2015_16
6BA33DF1EFEFD4377EC497907B79CD2279B4BA251DE34BF4A43B2D1D602E0AE9,4675,1,1522.68,interval_2015_16
31812F33D2E726C7CBCB001E1DBF55A036DFF5F650CDF9C873BD5168D35E4976,4675,1,349.37,interval_2015_16
A46ED3B830699E24DC490A113E7C71CC570A5CA0F11D500763D21DED8C308743,4675,2,8403.35,interval_2015_16
8149A2F3CB436A378BE4AA30FCAEC3DC097C2C45B6DC97DFD10A3A62A45CE8E8,4675,1,1435.21,interval_2015_16
29ABADCD94694FF9BA010F964CD5CE06A6DEE38CC4C2F293243AC595A22C784D,4675,1,8465.37,interval_2015_16
0A504C686BDD09CADD293F605C96868E0155185BFAA023B58558FEA3B3278B22,4675,1,54667.18,interval_2015_16
6BA8C54089496347132553773988FCF5B7BD99D43A617F3B50DDE247B38D4B1A,4675,1,90322.99,interval_2015_16
9CE81A44229E860D3E13E63B8CE6CDA298C8B687C2F7518B600499DE12AFF4D7,4675,1,2622.25,interval_2015_16
AE580F313593F9C8B4941B802993D458FC5C8403DA18D3F3CF46F5DB9A6618B1,4675,1,1358.98,interval_2015_16
FBFD26A85EE442111FB232EC92F506661452BA9F45049E98583D0672C617B994,4675,1,1289.76,interval_2015_16
B4C4FB76B4C0C51C1F666DDD4282AC3319B78F3D6ADFE541D655917092CFBEE2,4675,1,82230.88,interval_2015_16
ADFF18A56167B77F87D8DF548BEF8C5F4AD4A774572E8E8D206E19659C2B9246,4675,1,9648.38,interval_2015_16
03C9BCAAED26F44A95A0769EB24637BCD5401AF3F42612EFD49A3CE1D15DCAD0,4675,1,2257.17,interval_2015_16
E99386EDDB887D9F5F22E346375C92A721076E8519CDCF64AD4008E5562A016D,4675,1,33591.62,interval_2015_16
1E7404B7383A38638A6151DE137B727E0317FAF83BE65B99616361AD2D641F22,4675,1,34370.79,interval_2015_16
5911AC1B04FC473E8211BEE97625031F59C58B419330F6AF597DFBE058942E10,4675,1,5897.97,interval_2015_16
533BBA4DC6FCB4A7B7C4F5D7FB5A6FEAD09E8542D945DB3E09F51FE78B95B797,4675,1,685.63,interval_2015_16
7863A7F91410218A1B808DBB527E79D31D1896351E44A1C39C0DD3AFE9C7D884,4675,1,9232.07,interval_2015_16
5F38654B8D559290F7091D877D2F5AB22BBD287F5C18610884DFAD6648159F90,4675,1,86040.3,interval_2015_16
4143AE9A045BDD5E2E06998E2F1404C2228674731FFB22E3B9F27CC7E60B94FF,4675,1,20124,interval_2015_16
A405944F2300FF1401BE3EE7ECDCDC7B86E83CAC9354305CED6A763AD70D74A9,4675,1,7963.59,interval_2015_16
D63ACE8BC215A8C4EB06847EB2A645F0FDF4C76C3B8FB808F3097FF68948A447,4675,1,7845.86,interval_2015_16
68EC08A650DE8F3A4CA586C2B29B67557B4B649B681C23E3B6A898F2058F749D,4675,2,33882.02,interval_2015_16
6F6841755A1BDCF109F73C539069B9C2EC03BBAD63F69F8DD6FACACC91D0757A,4675,1,20698,interval_2015_16
2174DE3B7D2AC7685463C2D9A3CB045958BA1C2620AC59A71B11287ACF651A56,4675,1,1916.21,interval_2015_16
B328C432468373549529A3EFE6795E4F20FABEC09BD2133C52B957928E541184,4675,1,3080.22,interval_2015_16
7EF48370D89FD9B6F80638F5E7F7A817D8B6AAB813028BC0933E52BF0BC59F1A,4675,1,30018.34,interval_2015_16
FD89E6BAA0B37E71FC425D295C740C5B6BB3E5848279A11DEF301A9E3870DDD4,4675,1,1665.07,interval_2015_16
7FDA7CFB064BA16B03775D6CAAF2B5ABB8B67C6257666BF01336E34127A871F3,4675,1,19147.51,interval_2015_16
2012B56B78A86E60DACB2A36ED56563CB3DFD62C5C2534A493C07ED04F227417,4675,1,8718.27,interval_2015_16
3CA95C513F55FD53486747A01FD5C4C376EA90EC46A849CC67B7F9E24673CD2F,4675,1,7414.1,interval_2015_16
30F55EC464B5993FE3A30E9CC91F7CA4A0C167800E1705292A9664D61C8A4E5C,4675,1,18615.05,interval_2015_16
E1019666BEA475F2CE7AEC6F30CABB5308A706C31F287FBC71361C8241DCDF19,4675,1,1714.5,interval_2015_16
176DF2E49029AEFF2D4AA059598518F55A2AF7FFEEBBF2FF6145AD6F7D0BB599,4675,1,7189.08,interval_2015_16
76AD337CDC51B551D7ED37919FB7BE04E0352ECD4201218E895C66C426EF892C,4675,1,712048.71,interval_2015_16
E5D04142A0C06F5A42C3098B7FD58C38C002F290A43E22B8184A05C5B4974385,4675,1,18373.02,interval_2015_16
871F570F64A13D4BBD8094A3D825C5C346F5F22909A8D1A229CCEEDD21606503,4675,1,43725.84,interval_2015_16
CF921B2E8EF2D1C665391FB8E1A0059B131EEE1A9A8D656298AAD90E0ECEA491,4675,1,8732.06,interval_2015_16
FCF30B082573F97E8F74E57B1A478C7724711244FF3A60C64ECA2ECB6463064B,4675,1,4161.81,interval_2015_16
37E469EF1A65A402DEE30A379EC75B1DECA820916F44280C57A19EE30EED18EE,4675,1,11428.7,interval_2015_16
8D0C19EC7F779DB10630F3950635BD5ED79224B56BEF78D7040AB23A02DD0952,4675,1,4458.22,interval_2015_16
D7230F0BAEECDD8C3CACDE54F6F005CD1E592E648538735E5DA24A0B5694A055,4675,1,14519.01,interval_2015_16
CA21586E26CF793A40B44BE5832D5DA84B9FA68744E0FB3FF7171582631BCD9B,4675,1,119572.94,interval_2015_16
5F1D42521DC60618D75D2665FD4DF51DEF1A07E89A2E5B008732B54571651A44,4675,1,22951.66,interval_2015_16
1629E9233A9D8C0E17FE5852F17030A4B06A38832FCB56CFA37AFC6A42F63349,4675,1,109791.37,interval_2015_16
258009F7C300E61562C4FA217207BCC61F7B42A15351A078CF426AFDC3E6EF55,4675,1,539.1,interval_2015_16
CF9B8B588409066AD6946CE361D438B92DF5EECD0895FD9B68DB2743C94261DD,4675,1,9436.51,interval_2015_16
927EB246F9B0DB0EE7D312DB9FF3F0A6C5D959533C92414F8F31B2E889EBFFCA,4675,1,736.81,interval_2015_16
E15582B9AB23421C96A3E8F86987DAE811BD8A7A46B8341D86FE2619E9649579,4675,1,6776.33,interval_2015_16
3921B26E7F671AA6E812893191D678D60C0E4D8F623394755AB6CCEEFDB4647D,4675,1,22798.38,interval_2015_16
91EC638BAEE6C0547B5CD3A38EA010251CF846F1DAC5B46C2DEBAA30174CD56E,4675,1,29573.36,interval_2015_16
EC4486CF6005BC933EBA50C0B6777ABBD56C2DE0DAC7988EF412EA38D1EA7406,4675,1,669.6,interval_2015_16
6226940C4A9033D72E5E8264F89A0F2CBF1572A4B70ABB5899168DF4EEC4233A,4675,1,2784.49,interval_2015_16
EDDFC65124756994667D25645FEAF7C299F0F2020BD0AF5797C30FB1C6970203,4675,1,15339.86,interval_2015_16
76D7F8B37751122E872CF281DE0F6D6128BF81F79E5835DF26C7CC8C08CBBD17,4675,1,1536.76,interval_2015_16
880F7560F636493C644D04E25AFD669A9819AF64E88DA28AF625C7F9D5E1881F,4675,1,1214.34,interval_2015_16
DCBEE5C700946F3B19890B4204B55070DC409AE855B740A1A306C2A732DA2B8B,4675,1,1274.85,interval_2015_16
87044DC7320C321241D7718EE74CDADBB313BB9E1D758F77956EC721143B471B,4675,1,1609.18,interval_2015_16
44E2DC69238FA4D3851DE7CE49449F39E6090A3A0319FEE488FFE14C62EB3069,4675,1,20160,interval_2015_16
929E2FCEFCE8F230C8D2F1EA8B67F3C8B883A13D641C6635734C5B242262732F,4675,1,7464.16,interval_2015_16
E226414FE7AEDCA3ED6AE8C253A524C2A6477FFCB93D320BB29F88459BA7680E,4675,1,82853.88,interval_2015_16
A598B93D51D7C48A1D5985C8D35AE03B0FC9A880F374EE77DD4BFBCC6C566301,4675,1,5629.62,interval_2015_16
68B402081D2D4976203D6510E0F3AAC3A87276B3B938021839F7B95925B0268C,4675,1,635.82,interval_2015_16
F0F12F43E16471ECC5F695AEC282C9E6BD9E34DB2CAD567E05F19FCB81FB26A1,4675,1,2216.97,interval_2015_16
07397C569A6F3EE3D320F358AC14FDDA7968E82875635449E3BD95D1834FC0E5,4675,1,63007.28,interval_2015_16
4A8A8E4BA992585257373408652BE44B064AEC522E711A3BAAF2C11B601C1D95,4675,1,560,interval_2015_16
BDB487043B7808B72DD228FD052A4E174394AE80CFCAA8177443DD571822FE82,4675,1,3122.28,interval_2015_16
A70004E22644FF322A46B64B8A9D1EB6204EE87137FF5162404D09278B943385,4675,1,17778.21,interval_2015_16
539ECB9AED38AD4CD3B09BBE87B83D4D9E8F594BB312637157DF695847F9AFEC,4675,1,24838.09,interval_2015_16
979E84AD3D1704A21E5F2BD0C94E7638CB8924CF9B02F7E817002DA68F8398EC,4675,1,192169.74,interval_2015_16
6BA04E778061D591B35E07D2CA3D628793D46CEAB5397CF50A5CD78F32D49EB1,4675,1,8264.3,interval_2015_16
108333D87D848CB77658EAF2F85A83E1F5AF3C05B9570140345C6D3C2DBB43A0,4675,1,79644.52,interval_2015_16
5347F3D4FE4117C4A647DD2DFB5FA5A0A1F483BB99719DE675F1297CD57F8A46,4675,1,5969.27,interval_2015_16
6099E01D67DA0DDEF00B89A26CDFD4791E17F3D7238DE15C6352E3CF73DF0103,4675,1,39467.22,interval_2015_16
F13FD771AC8CC4A7E3399ED76B79B31E925D00F83A00941ADBCA043E167F0DA5,4675,1,1096.76,interval_2015_16
7269EE0A1B4F3D27E00BAEE1105F216B92148EE94281349A94BAF95805788255,4675,1,770.17,interval_2015_16
43BF717D6CBF45CB69C21D1B87E250C19E3E08F03F1C2C4E6F16D05E9E3B114E,4675,1,2773.6,interval_2015_16
2DE8F61F202BA7654EE88F5802402B8697AFE93241341C06692E3FC307E772D2,4675,1,4758.39,interval_2015_16
DA1A66B56437D5C741D6776C78C3FC572574485904C6D0A82A82409C2AE29E38,4675,1,17323.39,interval_2015_16
B0CDE77CEDF9CCD8B694DE2CF31D266EE45AF933EDDBF430C84635C100FE1F2C,4675,1,312.34,interval_2015_16
6D97F315D56D0440E7C6DDA6635A7660B7E8744CCF369F394355031C965AD01B,4675,1,464.3,interval_2015_16
7539C543AAB0F0CF57D1D250FCCBE9EEED83A9573A5090928727D69734CAAE0F,4675,1,256.2,interval_2015_16
66AE3CA22B61AC34F1F122C81BC17944EC300A0A05DA75E1552721C6AFDECD55,4675,1,7843.26,interval_2015_16
3B588CDA0000D332AE62DFE9FA7B7FF0D59A38E684FC77DFE35DA75F2A055BE7,4675,1,1221.12,interval_2015_16
0170D826B820D5D853FC82D869955980DB295EFF3DFDE01BACEC2DC258087BE3,4675,1,5292.5,interval_2015_16
7B18A4133E51FD4A4384251CF3597EEE11DBDBA51976320B6DBDBB5A0A2632C1,4675,1,294.57,interval_2015_16
BD3B9799688EA07F393709BF447357AFE7046FF18FCF99BCCE9714015597B2E8,4675,1,25240.54,interval_2015_16
DF59A33C22F193B09ED77F4A38EDFC7A5554B0A0AB7490343EE1733171C49277,4675,1,5503.81,interval_2015_16
A512DF3BB83AF6EBB5CFF6FEF571D96148076CE0E2096AF1444FAC25D26D03D9,4675,1,846.53,interval_2015_16
A139589AE799AC4564DF7CB0D6B48281A4E32769C0E3D2B6212D3398DE89CDAF,4675,1,1313.32,interval_2015_16
CDB2071E463BADC97EA21812D5D2156B3D0E6D05E9D107EFFBD8EE26C363C39E,4211,1,5345,interval_2015_16
27BD6B403A6000BF78DBC9A09E4644A0F5B4CC32DA11FE82AD6E99FAF0DF44A5,4211,1,2385.4,interval_2015_16
7ECA2B1A12EB28C7C6DC14CB06EA41F967F16525E67E9EA4F1A3E0F76C6B426B,4211,1,36506.02,interval_2015_16
FB7B40D8617BEDA0633B3256A292C9756DCE108D706F6634F8566739346ED097,4211,1,2897.55,interval_2015_16
DAC48FEFA113C740688511AC63F0914604FEB4CBBCD38EB85E041F905BDC6F23,4211,1,5319.92,interval_2015_16
7EBA4C2B3419D8C2C6AD22D3B881F1EC97562009D7E4710FE692EBBAF9D9FE4A,4211,1,2786.1,interval_2015_16
241E7D70D69507820098E85AB1593B218646E3B68FF1B77007F2394099ECB17A,4211,1,14972.62,interval_2015_16
2F48F182739C299C99A57F8A681A7F673814378DF474AD1A77CEB822038DB569,4211,1,7000,interval_2015_16
1AAEC2DDC440891E4E4268A5632FEA03CE73F0F3C2F86F4A98909BDBC21759EA,4211,1,1840,interval_2015_16
35957E661857AD837E6C17121F93B3B52B30F86BFE19C39511CD7912C9D0CE3B,4211,1,11058.22,interval_2015_16
B2E0D78A7F730C32AF9265FD7637D341F281207F62358847026025605C8611C2,2313,1,8398.83,interval_2015_16
7AC15CAAC97625B385477A1F6A28C0F58024D0D5466028E0A78ACAFF205D0AA4,2932,1,64379664.29,interval_2015_16
92DDDFEFB7D41FCA98B77DB705E56D5EBF6A3CAEE18ECAE88FBD7666224652FC,4673,1,1763.18,interval_2015_16
EDB30943BE36B444BE53FAA60CD42F2BADF301C28160F1E142B54AE6C3DCFC71,4673,1,12849.67,interval_2015_16
F1288D3E0F15068A3D84C9045A5C23EBD0754A46B208127E0F945D82F0EEAA99,4673,2,3071.21,interval_2015_16
BAAA739791FA1D525404F50C65A1912799A5760D702638B7F2E798176DCDFBA0,4673,1,262.31,interval_2015_16
87044DC7320C321241D7718EE74CDADBB313BB9E1D758F77956EC721143B471B,4673,1,12396.69,interval_2015_16
257FDDCB07D4D7028707E9708179CBE6D1755E141E9238923EDD7D452E929734,2320,1,168546.76,interval_2015_16
7EFE7AC47DF7A0E69E1E4909A7C14C4BEF034F82D4F05F3C3F42A2942791E0CA,2320,1,2672.74,interval_2015_16
1EB11C8C03D563589A1E83AF2856341DABF421EDF816A205EC6A0E9C90EACF10,2320,1,15380,interval_2015_16
D58518D29BDB13652ED33A3F9A10394D7D047FEDBC30A1F05F7C08D082F2E72A,2320,1,3964,interval_2015_16
C9210078CEE580FDD0812518371FC8B5E11A493EF54D24394419069892A286C3,2320,1,20169.36,interval_2015_16
C827BD5F1E9CF3652F0345C53157CF7ED590F253B122BE5B7FA16D382C516C16,1920,1,627103.66,interval_2015_16
8811A9C7A5BD9AC7406C656FCA847BDA45661E6FAB0B7C935AEAD5AABC2C870C,1920,1,441490.75,interval_2015_16
6103ADBA5CB4B323E3A1672B956BD68C827B7F6A3533A566F8585326958911E0,1920,1,10608.17,interval_2015_16
56562837B10D3AA08BFBD11BDE37B9F8FB8D310C4B3D3F58C44A6619C8D82B2A,1920,1,640.64,interval_2015_16
3D49588D1918DFA4568937AEB2822B4167C073A07CB931AAE68628147C44CAE7,1920,1,38634.69,interval_2015_16
D0725646FA3E2D9DF8C1BECD885A447D5FF4774A9CB600E797BCCBF1C897600C,1920,1,1704,interval_2015_16
A0B44CF8258D0A44D27D379D0CD4B5D173FC1457A2B18D84A999423522AED2D2,1920,1,1783.98,interval_2015_16
AB1791DB28AAB3CA37BC83DCCC4352298911D3CAE59331134DD82CA74C9DC015,1920,1,480939.26,interval_2015_16
33483FA6022296A4E8D71EDB4725B0BDBAEE02EB5AE32EBC6E886BB08FD712E0,1920,1,1964.3,interval_2015_16
5A024A8627257DC841CA2C523B09EBBB0D8102F6BD7E92CE82D83C87F37E1B27,1920,1,2223.9,interval_2015_16
62D005AB2B8B907E6925352323EC1725DD28EA98C257E877A32A88F87A2FFF66,1920,1,908.16,interval_2015_16
EB1D799B851446E55AEB967F9659BBA51924A2A8E91EC2B8A93DBBB78F27A9A2,1920,1,369411.47,interval_2015_16
F2A301FA43E273E3239D410F9F01BC528349707024EFD30B2FDEE8B9E661A155,1920,1,86335.43,interval_2015_16
B666524E9047F405F465749B41E48DD48764F4A9F577F20F455F61BD44CB87FA,1920,1,672.3,interval_2015_16
03C17770528AAAA44000296DD30BF641C1DD57C418D5786E1298612A7D8E8517,1920,1,20298.48,interval_2015_16
5F38654B8D559290F7091D877D2F5AB22BBD287F5C18610884DFAD6648159F90,1920,1,60300,interval_2015_16
292F0F0B8982AD39BD9642ED97977833B06B07E525B39DD2544B92FA1448C25A,1920,1,622.8,interval_2015_16
F6C7BB840DAE50A4AE58C554CA9689868BEE44FBCAAF7AFB16A5A990FE1111B3,1920,1,20309.4,interval_2015_16
77B9E2CABBED1D85F2C2A07E72D1121B4812CC371C87FEB0B7C17960F592C907,1920,1,1052.4,interval_2015_16
EE1854851B2C455FFB47D99382426DEC38B4B50E64A76DF54314D5ED6100626A,1920,1,19728,interval_2015_16
108333D87D848CB77658EAF2F85A83E1F5AF3C05B9570140345C6D3C2DBB43A0,1920,1,5029.07,interval_2015_16
1745374E09DBF271136A572D482D683EFC56C0DDAD78546E8A3B3C4C6D94F1F5,1920,1,3570,interval_2015_16
8A71ED925D225DF2B54C288A6AEFF6F0BE6A9348C08E310DD5D5CAA2514A0D15,1920,1,3266.05,interval_2015_16
E868BB772503CAE9AAD7D73704F643F56B2A1A219245602C29DE5B86CD3E18B6,1920,1,167653.56,interval_2015_16
3409A792DFBCF728B94A2DF9FFAEAC4564674848B4985FF7EDBC27B84FAB7773,2221,1,500046.18,interval_2015_16
E3A5A7B89C7A6E6DADA0DB86D1796A9F3190EBA6853B98B1A80ACEA6D3329A4A,2221,1,38476.18,interval_2015_16
257FDDCB07D4D7028707E9708179CBE6D1755E141E9238923EDD7D452E929734,2221,1,277442.75,interval_2015_16
24EC9B9D0111DCD6D335B5F1A858B1F4086C18CB005053FE84A5F27D5EA4B086,2221,1,955506.02,interval_2015_16
DDEC1F035485958FD3F89FB1EDC9309CDEF6D17E4C23C76928CBBEF8FE17E947,2221,1,172214.86,interval_2015_16
66DD66B8C5729C8C9BAC334D0AC10F8B3150AF56F9C791FC0FEF463FE93FA224,2221,1,50212.65,interval_2015_16
6DF6FD750AA2D67C2FB15D06A63C0321D1BBE5A3AB2AF038C453EFD0BDD605CD,2221,1,2540938.96,interval_2015_16
1CA094B752178A00D0DAB81D2B57AF833D16221A5E9AC38167100BC586216614,2221,1,295472.77,interval_2015_16
6371BA2FF54724755C5C1CEAFC819C6D6E837562856F99423DF37E607DDA7B0E,2221,1,19223.8,interval_2015_16
50154C7B5E14CCEFC3EDBACF9AA6A051535C6A93E708805F4E988D33659168EB,2221,1,1725.6,interval_2015_16
CF7DA54A2F5395AFC836CC1EAA35068820907CE5CD0E61F6C747FEB86128AFE2,2221,1,63808.14,interval_2015_16
90CF61641CE8B3C63E342980E3C7C3D9684EB261BF329BD717F6EB20C8DEBFC3,2221,1,597869.6,interval_2015_16
D7E5CDFAAACF0B7F90CD7FBB7F8126EB1255FF5547B0834A227723386F131B08,2221,1,737489.57,interval_2015_16
836B08A2619A403449CE0A3825B7CB75532E53C192D891C809C8BD6312F3826F,2221,1,27491.88,interval_2015_16
94EB372F799E991E19BD6837EB1414CF0E4BD897D42C4FFA85E8C6E16270884B,2221,1,13376.85,interval_2015_16
296C042448F41A4666AD49208AB86887BD56DD3BAD5B3C0AC5A4BA2C44AE65CD,2221,1,55880.61,interval_2015_16
F9A094E4F30F6D7BD89713EB03A8B2294505DBCE79BEE3CB5E041306ABE57E96,2221,1,41423.4,interval_2015_16
CD1ED5EFC07EF800F3A4B686644341FE3B9D6654FF7A1E5C01C2AF2EDCE40DF4,2221,1,88904.5,interval_2015_16
B4C4FB76B4C0C51C1F666DDD4282AC3319B78F3D6ADFE541D655917092CFBEE2,2221,1,69375.75,interval_2015_16
FCBDB86B8BA7C59891CDE63CD432EA4999D276E462C4B7091D9D6196A8416B8E,2221,1,244689.61,interval_2015_16
5522459CD7C94A4F797D8A1352F498FFF557C07DA4DE9BA510F9E1CCA0C65D7C,2221,1,835225.87,interval_2015_16
B95A8BE96B22E6B92456B1D18400E95C26670C8E0820035E5A842162D7CD3788,2221,1,3292837.21,interval_2015_16
A74AC3FB25D9A89A937A5F9B5C95F477BAB8B65C41E1DC141880DD83351814AC,2221,1,4000,interval_2015_16
C783027837319E3C8845706B064F581E7067FCAF72473EE7FB02BA67E08AA8CC,2221,1,883255.74,interval_2015_16
7EBA4C2B3419D8C2C6AD22D3B881F1EC97562009D7E4710FE692EBBAF9D9FE4A,2221,1,479819.75,interval_2015_16
23471D8AF6182A3169E31B37360D193223E3008F721885E39CE6B91088310182,2221,1,81353.38,interval_2015_16
1007FAAA2B750FA61EAA1A2916ADE0B4D155B036D9BBC63C2A9022FB9AFC4A15,2221,1,61285.29,interval_2015_16
43A7B8FAD658B1723A6C3DB2D3E20C56DF93B3A2518637843EF0F8C9E956D5C4,2221,1,10958.65,interval_2015_16
A598B93D51D7C48A1D5985C8D35AE03B0FC9A880F374EE77DD4BFBCC6C566301,2221,1,10315.26,interval_2015_16
1FF4BE36DA23ED1089F771723A6F25ACE00CFA2E444FBEB5B9881B54FB91D596,2221,1,385601.77,interval_2015_16
1745374E09DBF271136A572D482D683EFC56C0DDAD78546E8A3B3C4C6D94F1F5,2221,1,422831.6,interval_2015_16
95E307200E118DC8D11D4460BF94F151B91D2191675E1D08364FE9264AFA5838,2221,1,690.05,interval_2015_16
5A41EED6C59AC1EDF201EFDFA73A11F19BE67EF68B30E9CC5053AF22875120BA,2410,2,1532237.11,interval_2015_16
A7E4C786436C07F7685503835B27BDCCEE1C567FEA11C4E581C47CCF96BDC540,2410,1,198946.12,interval_2015_16
E7F48EF6CB59713731105934A3108E79B4D5F10B0881B1DD25A44D8C09A3B3DC,2410,1,230557.87,interval_2015_16
0BFC34F8E6217EAAA681604AEF49E3C95AC309C23129FABBB0F6F54C0962553C,2410,2,4076224.12,interval_2015_16
5911AC1B04FC473E8211BEE97625031F59C58B419330F6AF597DFBE058942E10,2410,1,64415.9,interval_2015_16
A028C2A013EE9C725BCB1153CB27B6E54E2ECDCD21850984283B45EDE14173D9,2410,1,4300,interval_2015_16
E6289884E881942C19A71BC2EDAED0E9F0595C023DEF04A68E4276AE10BBFBA0,2410,1,116592.18,interval_2015_16
22B8077B5F725F2AE4ECB9BB213CA81012AB0EFE489728C2BD1E46FC28AB9803,2410,1,322960.14,interval_2015_16
E3E7A92EB82E3232084D46F682A37F707175061C1677938F1E25F21F5DCF45DF,4646,1,814,interval_2015_16
10BDE847BE6B73D5DE1BAEF9380929F46E0853FB910BCC233FBAD2B43A2F641E,4673,1,1343.09,interval_2015_16
E35EB3DF7481CB27FAECC8524A2C175BAA27903FD60BB38491FC7136CB1D2522,4673,1,5574.66,interval_2015_16
4CCDD320B34B017AB9782E2472169E1979A10F6B9BFA268E82E8F0444E4C69AD,4675,1,15560.73,interval_2015_16
AC39CBDCB2B6C4C1B33A024C914A1FA4320ECFABDC086E62806BF5B914C14267,4675,1,31765.26,interval_2015_16
C0345A5E1D027D224CFBE2DD1DAE91757F5894052A176C512BBD2078DDA46FDD,4675,1,4950.12,interval_2015_16
662C68A714EADCB99EE57A1386AB81B1975B3D4D58019F10CA6652C5415FD981,4675,1,180475.62,interval_2015_16
B3D654EA10029623D8DB78121966913DE518DF2085968D35E421E65CD73723FC,4675,1,6381922.42,interval_2015_16
FC8010B78A809B3E72AF1876636C1BB7E21F67A0D6303C637C5BEDD13E96979C,4675,1,196461.27,interval_2015_16
90A44F7D25199121A0E1EDE902819AD4CB60E05ED89E84E398420C81F2A5211D,4675,1,170615.12,interval_2015_16
AC2EACA2B0D43CD7A502058CCECEB640543EADCFB03CD96BC1E664B28D41AC9F,4675,1,1843.83,interval_2015_16
C49B41EF3D106028FFD16DF8B364D55DC4A341059D73BC428D26003B500B9B59,4675,1,12932.88,interval_2015_16
DCA0C7AC33E62845DDB0292AFCCB168A59FBED0D177352F36C2D4442E6619941,4675,1,12442.17,interval_2015_16
8811A9C7A5BD9AC7406C656FCA847BDA45661E6FAB0B7C935AEAD5AABC2C870C,4675,1,500,interval_2015_16
95E307200E118DC8D11D4460BF94F151B91D2191675E1D08364FE9264AFA5838,4675,1,495,interval_2015_16
CB93BA726B9071CED852E309BA4949B45B137B8E30C86B1FB281E3F99126DDDB,4675,1,53461.84,interval_2015_16
B676C0C6C543C9CCAB893593DAFC17CA4A552B0AC9792CBFF9EA933BB76AF963,4675,1,34985.23,interval_2015_16
125EA6B782DCCA982F2692424AE91CBA74A6BC3DB2028CDF4B30877325B3BAF1,2011,1,260050.47,interval_2015_16
ECC4D226D87A0382C9F834D6A67C97816AC09552F57CC8085637068EA23F83E6,2011,1,2349484.29,interval_2015_16
F67F71F147E1CB5AEFA4E81D4CF30FD406FD11D5180E30DE707A48959D8C18A2,2011,1,15856.75,interval_2015_16
83EF4B50AC15D4BECE9C97DA8BECD2A6FAAC7049AAE59F893F2577B461792A16,1920,1,6022210.36,interval_2015_16
CD862FFAF195F06877AE4815D81FDFFCB454147B4CAB0C53BD6FD33F3D619DF1,1920,1,321553.9,interval_2015_16
4CE683198D1988956A9467C38F7C31A77267B4563430CEF1229B83E2C35DCB2E,1920,1,71000.73,interval_2015_16
7A01DDE298CB1AB8AAB6B60D8755E5997F415CEF475BD9887E027BDBD80E1B41,1920,1,947922.62,interval_2015_16
387E9F4FB003C1750F4D9FFA33CB0062B0884FAFD07A70B4FA087D840A9EE79D,1920,1,2040000.22,interval_2015_16
876978BC4151C1DB54BE1D34705B6F021461037AB3941E1E61C579AB8066A28B,1920,1,4480663.69,interval_2015_16
8E3D3FC7191560A9E4D5B211FC45FE512AA082410BBB6BCCBDAA72758D07EDDA,1920,1,635450.98,interval_2015_16
CC65917C7CF2644290617174C31B7E8C05CA4EEDE602B3AA5F2FD2587CA1468C,1920,1,7444049.38,interval_2015_16
94AA8780EDF7C6601FC9A421CA049D492BE515A0AD5E5347CC20F6C159658BA5,1920,1,15687318.82,interval_2015_16
7EFE7AC47DF7A0E69E1E4909A7C14C4BEF034F82D4F05F3C3F42A2942791E0CA,1920,1,4513950.24,interval_2015_16
ECC4D226D87A0382C9F834D6A67C97816AC09552F57CC8085637068EA23F83E6,1920,1,1938417.04,interval_2015_16
F67F71F147E1CB5AEFA4E81D4CF30FD406FD11D5180E30DE707A48959D8C18A2,1920,1,603.14,interval_2015_16
D8A676D0FF327303C5AC7008A1874119AE5C02F43E14F0C1FC7DBBC753A89D1E,1920,1,66593.79,interval_2015_16
65131DA16F26415E3FEAE77CDC495EBCBE8CDE6042C6696D620D73DF40AD7CCF,1920,1,1970103.11,interval_2015_16
D58518D29BDB13652ED33A3F9A10394D7D047FEDBC30A1F05F7C08D082F2E72A,1920,1,2237503.38,interval_2015_16
A512DF3BB83AF6EBB5CFF6FEF571D96148076CE0E2096AF1444FAC25D26D03D9,1920,1,2077160.74,interval_2015_16
74B16C5845ED977D8CAEC00B8766DAAF2D8E7D8D7701C612E73B7C3B8D1F0357,1920,1,73529.55,interval_2015_16
66C9D867AB878393122D2CAA328CB959E6038D0866F7609C9541CA75285BD211,1920,1,388758.14,interval_2015_16
7377A1DCBC87F5E28F2563A4F72835A4C3FB9C436AE288E420C188779E4AFD9B,1920,1,1746279.29,interval_2015_16
B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,1105,1,2022.88,interval_2015_16
