cn8,hs2,hs4,hs6,is_ets,is_cbam,is_regulated,exists_2014
87131000,87,8713,871310,FALSE,FALSE,FALSE,TRUE
87139000,87,8713,871390,FALSE,FALSE,FALSE,TRUE
87141000,87,8714,871410,FALSE,FALSE,FALSE,FALSE
87141010,87,8714,871410,FALSE,FALSE,FALSE,TRUE
87141020,87,8714,871410,FALSE,FALSE,FALSE,TRUE
87141030,87,8714,871410,FALSE,FALSE,FALSE,TRUE
87141040,87,8714,871410,FALSE,FALSE,FALSE,TRUE
87141050,87,8714,871410,FALSE,FALSE,FALSE,TRUE
87141090,87,8714,871410,FALSE,FALSE,FALSE,TRUE
87141100,87,8714,871411,FALSE,FALSE,FALSE,FALSE
87141900,87,8714,871419,FALSE,FALSE,FALSE,FALSE
87142000,87,8714,871420,FALSE,FALSE,FALSE,TRUE
87149110,87,8714,871491,FALSE,FALSE,FALSE,TRUE
87149130,87,8714,871491,FALSE,FALSE,FALSE,TRUE
87149190,87,8714,871491,FALSE,FALSE,FALSE,TRUE
87149210,87,8714,871492,FALSE,FALSE,FALSE,TRUE
87149290,87,8714,871492,FALSE,FALSE,FALSE,TRUE
87149300,87,8714,871493,FALSE,FALSE,FALSE,TRUE
87149310,87,8714,871493,FALSE,FALSE,FALSE,FALSE
87149390,87,8714,871493,FALSE,FALSE,FALSE,FALSE
87149410,87,8714,871494,FALSE,FALSE,FALSE,FALSE
87149420,87,8714,871494,FALSE,FALSE,FALSE,TRUE
87149430,87,8714,871494,FALSE,FALSE,FALSE,FALSE
87149490,87,8714,871494,FALSE,FALSE,FALSE,TRUE
87149500,87,8714,871495,FALSE,FALSE,FALSE,TRUE
87149610,87,8714,871496,FALSE,FALSE,FALSE,TRUE
87149630,87,8714,871496,FALSE,FALSE,FALSE,TRUE
87149690,87,8714,871496,FALSE,FALSE,FALSE,TRUE
87149910,87,8714,871499,FALSE,FALSE,FALSE,TRUE
87149930,87,8714,871499,FALSE,FALSE,FALSE,TRUE
87149950,87,8714,871499,FALSE,FALSE,FALSE,TRUE
87149990,87,8714,871499,FALSE,FALSE,FALSE,TRUE
87150010,87,8715,871500,FALSE,FALSE,FALSE,TRUE
87150090,87,8715,871500,FALSE,FALSE,FALSE,TRUE
87161010,87,8716,871610,FALSE,FALSE,FALSE,FALSE
87161091,87,8716,871610,FALSE,FALSE,FALSE,FALSE
87161092,87,8716,871610,FALSE,FALSE,FALSE,TRUE
87161094,87,8716,871610,FALSE,FALSE,FALSE,FALSE
87161096,87,8716,871610,FALSE,FALSE,FALSE,FALSE
87161098,87,8716,871610,FALSE,FALSE,FALSE,TRUE
87161099,87,8716,871610,FALSE,FALSE,FALSE,FALSE
87162000,87,8716,871620,FALSE,FALSE,FALSE,TRUE
87162010,87,8716,871620,FALSE,FALSE,FALSE,FALSE
87162090,87,8716,871620,FALSE,FALSE,FALSE,FALSE
87163100,87,8716,871631,FALSE,FALSE,FALSE,TRUE
87163910,87,8716,871639,FALSE,FALSE,FALSE,TRUE
87163930,87,8716,871639,FALSE,FALSE,FALSE,TRUE
87163950,87,8716,871639,FALSE,FALSE,FALSE,TRUE
87163951,87,8716,871639,FALSE,FALSE,FALSE,FALSE
87163959,87,8716,871639,FALSE,FALSE,FALSE,FALSE
87163980,87,8716,871639,FALSE,FALSE,FALSE,TRUE
87164000,87,8716,871640,FALSE,FALSE,FALSE,TRUE
87168000,87,8716,871680,FALSE,FALSE,FALSE,TRUE
87169010,87,8716,871690,FALSE,FALSE,FALSE,TRUE
87169030,87,8716,871690,FALSE,FALSE,FALSE,TRUE
87169050,87,8716,871690,FALSE,FALSE,FALSE,TRUE
87169090,87,8716,871690,FALSE,FALSE,FALSE,TRUE
88010010,88,8801,880100,FALSE,FALSE,FALSE,TRUE
88010090,88,8801,880100,FALSE,FALSE,FALSE,TRUE
88011000,88,8801,880110,FALSE,FALSE,FALSE,FALSE
88011010,88,8801,880110,FALSE,FALSE,FALSE,FALSE
88011090,88,8801,880110,FALSE,FALSE,FALSE,FALSE
88019010,88,8801,880190,FALSE,FALSE,FALSE,FALSE
88019020,88,8801,880190,FALSE,FALSE,FALSE,FALSE
88019080,88,8801,880190,FALSE,FALSE,FALSE,FALSE
88019091,88,8801,880190,FALSE,FALSE,FALSE,FALSE
88019099,88,8801,880190,FALSE,FALSE,FALSE,FALSE
88021100,88,8802,880211,FALSE,FALSE,FALSE,TRUE
88021110,88,8802,880211,FALSE,FALSE,FALSE,FALSE
88021190,88,8802,880211,FALSE,FALSE,FALSE,FALSE
88021200,88,8802,880212,FALSE,FALSE,FALSE,TRUE
88021210,88,8802,880212,FALSE,FALSE,FALSE,FALSE
88021290,88,8802,880212,FALSE,FALSE,FALSE,FALSE
88022000,88,8802,880220,FALSE,FALSE,FALSE,TRUE
88022010,88,8802,880220,FALSE,FALSE,FALSE,FALSE
88022090,88,8802,880220,FALSE,FALSE,FALSE,FALSE
88023000,88,8802,880230,FALSE,FALSE,FALSE,TRUE
88023010,88,8802,880230,FALSE,FALSE,FALSE,FALSE
88023090,88,8802,880230,FALSE,FALSE,FALSE,FALSE
88024000,88,8802,880240,FALSE,FALSE,FALSE,TRUE
88024010,88,8802,880240,FALSE,FALSE,FALSE,FALSE
88024090,88,8802,880240,FALSE,FALSE,FALSE,FALSE
88025000,88,8802,880250,FALSE,FALSE,FALSE,FALSE
88026000,88,8802,880260,FALSE,FALSE,FALSE,FALSE
88026010,88,8802,880260,FALSE,FALSE,FALSE,TRUE
88026011,88,8802,880260,FALSE,FALSE,FALSE,FALSE
88026019,88,8802,880260,FALSE,FALSE,FALSE,FALSE
88026090,88,8802,880260,FALSE,FALSE,FALSE,TRUE
88031000,88,8803,880310,FALSE,FALSE,FALSE,TRUE
88031010,88,8803,880310,FALSE,FALSE,FALSE,FALSE
88031090,88,8803,880310,FALSE,FALSE,FALSE,FALSE
88032000,88,8803,880320,FALSE,FALSE,FALSE,TRUE
88032010,88,8803,880320,FALSE,FALSE,FALSE,FALSE
88032090,88,8803,880320,FALSE,FALSE,FALSE,FALSE
88033000,88,8803,880330,FALSE,FALSE,FALSE,TRUE
88033010,88,8803,880330,FALSE,FALSE,FALSE,FALSE
88033090,88,8803,880330,FALSE,FALSE,FALSE,FALSE
88039010,88,8803,880390,FALSE,FALSE,FALSE,TRUE
88039020,88,8803,880390,FALSE,FALSE,FALSE,TRUE
88039021,88,8803,880390,FALSE,FALSE,FALSE,FALSE
88039029,88,8803,880390,FALSE,FALSE,FALSE,FALSE
88039030,88,8803,880390,FALSE,FALSE,FALSE,TRUE
88039090,88,8803,880390,FALSE,FALSE,FALSE,TRUE
88039091,88,8803,880390,FALSE,FALSE,FALSE,FALSE
88039098,88,8803,880390,FALSE,FALSE,FALSE,FALSE
88039099,88,8803,880390,FALSE,FALSE,FALSE,FALSE
88040000,88,8804,880400,FALSE,FALSE,FALSE,TRUE
88051010,88,8805,880510,FALSE,FALSE,FALSE,TRUE
88051090,88,8805,880510,FALSE,FALSE,FALSE,TRUE
88052010,88,8805,880520,FALSE,FALSE,FALSE,FALSE
88052090,88,8805,880520,FALSE,FALSE,FALSE,FALSE
88052100,88,8805,880521,FALSE,FALSE,FALSE,TRUE
88052900,88,8805,880529,FALSE,FALSE,FALSE,TRUE
88052910,88,8805,880529,FALSE,FALSE,FALSE,FALSE
88052990,88,8805,880529,FALSE,FALSE,FALSE,FALSE
89011010,89,8901,890110,FALSE,FALSE,FALSE,TRUE
89011090,89,8901,890110,FALSE,FALSE,FALSE,TRUE
89012010,89,8901,890120,FALSE,FALSE,FALSE,TRUE
89012090,89,8901,890120,FALSE,FALSE,FALSE,TRUE
89013010,89,8901,890130,FALSE,FALSE,FALSE,TRUE
89013090,89,8901,890130,FALSE,FALSE,FALSE,TRUE
89019010,89,8901,890190,FALSE,FALSE,FALSE,TRUE
89019090,89,8901,890190,FALSE,FALSE,FALSE,TRUE
89019091,89,8901,890190,FALSE,FALSE,FALSE,FALSE
89019099,89,8901,890190,FALSE,FALSE,FALSE,FALSE
89020010,89,8902,890200,FALSE,FALSE,FALSE,TRUE
89020011,89,8902,890200,FALSE,FALSE,FALSE,FALSE
89020012,89,8902,890200,FALSE,FALSE,FALSE,FALSE
89020018,89,8902,890200,FALSE,FALSE,FALSE,FALSE
89020019,89,8902,890200,FALSE,FALSE,FALSE,FALSE
89020090,89,8902,890200,FALSE,FALSE,FALSE,TRUE
89031010,89,8903,890310,FALSE,FALSE,FALSE,TRUE
89031011,89,8903,890310,FALSE,FALSE,FALSE,FALSE
89031019,89,8903,890310,FALSE,FALSE,FALSE,FALSE
89031090,89,8903,890310,FALSE,FALSE,FALSE,TRUE
89039110,89,8903,890391,FALSE,FALSE,FALSE,TRUE
89039190,89,8903,890391,FALSE,FALSE,FALSE,TRUE
89039191,89,8903,890391,FALSE,FALSE,FALSE,FALSE
89039192,89,8903,890391,FALSE,FALSE,FALSE,FALSE
89039193,89,8903,890391,FALSE,FALSE,FALSE,FALSE
89039199,89,8903,890391,FALSE,FALSE,FALSE,FALSE
89039210,89,8903,890392,FALSE,FALSE,FALSE,TRUE
89039291,89,8903,890392,FALSE,FALSE,FALSE,TRUE
89039299,89,8903,890392,FALSE,FALSE,FALSE,TRUE
89039910,89,8903,890399,FALSE,FALSE,FALSE,TRUE
89039991,89,8903,890399,FALSE,FALSE,FALSE,TRUE
89039999,89,8903,890399,FALSE,FALSE,FALSE,TRUE
89040010,89,8904,890400,FALSE,FALSE,FALSE,TRUE
89040091,89,8904,890400,FALSE,FALSE,FALSE,TRUE
89040099,89,8904,890400,FALSE,FALSE,FALSE,TRUE
89051010,89,8905,890510,FALSE,FALSE,FALSE,TRUE
89051090,89,8905,890510,FALSE,FALSE,FALSE,TRUE
89052000,89,8905,890520,FALSE,FALSE,FALSE,TRUE
89059010,89,8905,890590,FALSE,FALSE,FALSE,TRUE
89059090,89,8905,890590,FALSE,FALSE,FALSE,TRUE
89060010,89,8906,890600,FALSE,FALSE,FALSE,FALSE
89060091,89,8906,890600,FALSE,FALSE,FALSE,FALSE
89060093,89,8906,890600,FALSE,FALSE,FALSE,FALSE
89060099,89,8906,890600,FALSE,FALSE,FALSE,FALSE
89061000,89,8906,890610,FALSE,FALSE,FALSE,TRUE
89069010,89,8906,890690,FALSE,FALSE,FALSE,TRUE
89069091,89,8906,890690,FALSE,FALSE,FALSE,TRUE
89069099,89,8906,890690,FALSE,FALSE,FALSE,TRUE
89071000,89,8907,890710,FALSE,FALSE,FALSE,TRUE
89079000,89,8907,890790,FALSE,FALSE,FALSE,TRUE
89080000,89,8908,890800,FALSE,FALSE,FALSE,TRUE
90011010,90,9001,900110,FALSE,FALSE,FALSE,TRUE
90011090,90,9001,900110,FALSE,FALSE,FALSE,TRUE
90012000,90,9001,900120,FALSE,FALSE,FALSE,TRUE
90013000,90,9001,900130,FALSE,FALSE,FALSE,TRUE
90014020,90,9001,900140,FALSE,FALSE,FALSE,TRUE
90014041,90,9001,900140,FALSE,FALSE,FALSE,TRUE
90014049,90,9001,900140,FALSE,FALSE,FALSE,TRUE
90014080,90,9001,900140,FALSE,FALSE,FALSE,TRUE
90015020,90,9001,900150,FALSE,FALSE,FALSE,TRUE
90015041,90,9001,900150,FALSE,FALSE,FALSE,TRUE
90015049,90,9001,900150,FALSE,FALSE,FALSE,TRUE
90015080,90,9001,900150,FALSE,FALSE,FALSE,TRUE
90019000,90,9001,900190,FALSE,FALSE,FALSE,TRUE
90019010,90,9001,900190,FALSE,FALSE,FALSE,FALSE
90019090,90,9001,900190,FALSE,FALSE,FALSE,FALSE
90021100,90,9002,900211,FALSE,FALSE,FALSE,TRUE
90021900,90,9002,900219,FALSE,FALSE,FALSE,TRUE
90022000,90,9002,900220,FALSE,FALSE,FALSE,TRUE
90029000,90,9002,900290,FALSE,FALSE,FALSE,TRUE
90029010,90,9002,900290,FALSE,FALSE,FALSE,FALSE
90029090,90,9002,900290,FALSE,FALSE,FALSE,FALSE
90029091,90,9002,900290,FALSE,FALSE,FALSE,FALSE
90029099,90,9002,900290,FALSE,FALSE,FALSE,FALSE
90031100,90,9003,900311,FALSE,FALSE,FALSE,TRUE
90031900,90,9003,900319,FALSE,FALSE,FALSE,TRUE
90031910,90,9003,900319,FALSE,FALSE,FALSE,FALSE
90031930,90,9003,900319,FALSE,FALSE,FALSE,FALSE
90031990,90,9003,900319,FALSE,FALSE,FALSE,FALSE
90039000,90,9003,900390,FALSE,FALSE,FALSE,TRUE
90041010,90,9004,900410,FALSE,FALSE,FALSE,TRUE
90041091,90,9004,900410,FALSE,FALSE,FALSE,TRUE
90041099,90,9004,900410,FALSE,FALSE,FALSE,TRUE
90049010,90,9004,900490,FALSE,FALSE,FALSE,TRUE
90049090,90,9004,900490,FALSE,FALSE,FALSE,TRUE
90051000,90,9005,900510,FALSE,FALSE,FALSE,TRUE
90058000,90,9005,900580,FALSE,FALSE,FALSE,TRUE
90059000,90,9005,900590,FALSE,FALSE,FALSE,TRUE
90061000,90,9006,900610,FALSE,FALSE,FALSE,TRUE
90061010,90,9006,900610,FALSE,FALSE,FALSE,FALSE
90061090,90,9006,900610,FALSE,FALSE,FALSE,FALSE
90062000,90,9006,900620,FALSE,FALSE,FALSE,FALSE
90063000,90,9006,900630,FALSE,FALSE,FALSE,TRUE
90064000,90,9006,900640,FALSE,FALSE,FALSE,TRUE
90065100,90,9006,900651,FALSE,FALSE,FALSE,TRUE
90065200,90,9006,900652,FALSE,FALSE,FALSE,TRUE
90065310,90,9006,900653,FALSE,FALSE,FALSE,TRUE
90065380,90,9006,900653,FALSE,FALSE,FALSE,TRUE
90065390,90,9006,900653,FALSE,FALSE,FALSE,FALSE
90065900,90,9006,900659,FALSE,FALSE,FALSE,TRUE
90066100,90,9006,900661,FALSE,FALSE,FALSE,TRUE
90066200,90,9006,900662,FALSE,FALSE,FALSE,FALSE
90066900,90,9006,900669,FALSE,FALSE,FALSE,TRUE
90069100,90,9006,900691,FALSE,FALSE,FALSE,TRUE
90069110,90,9006,900691,FALSE,FALSE,FALSE,FALSE
90069190,90,9006,900691,FALSE,FALSE,FALSE,FALSE
90069900,90,9006,900699,FALSE,FALSE,FALSE,TRUE
90069910,90,9006,900699,FALSE,FALSE,FALSE,FALSE
90069990,90,9006,900699,FALSE,FALSE,FALSE,FALSE
90071000,90,9007,900710,FALSE,FALSE,FALSE,TRUE
90071100,90,9007,900711,FALSE,FALSE,FALSE,FALSE
90071900,90,9007,900719,FALSE,FALSE,FALSE,FALSE
90072000,90,9007,900720,FALSE,FALSE,FALSE,TRUE
90072100,90,9007,900721,FALSE,FALSE,FALSE,FALSE
90072900,90,9007,900729,FALSE,FALSE,FALSE,FALSE
90079100,90,9007,900791,FALSE,FALSE,FALSE,TRUE
90079200,90,9007,900792,FALSE,FALSE,FALSE,TRUE
90081000,90,9008,900810,FALSE,FALSE,FALSE,FALSE
90082000,90,9008,900820,FALSE,FALSE,FALSE,FALSE
90083000,90,9008,900830,FALSE,FALSE,FALSE,FALSE
90084000,90,9008,900840,FALSE,FALSE,FALSE,FALSE
90085000,90,9008,900850,FALSE,FALSE,FALSE,TRUE
90089000,90,9008,900890,FALSE,FALSE,FALSE,TRUE
90091100,90,9009,900911,FALSE,FALSE,FALSE,FALSE
90091200,90,9009,900912,FALSE,FALSE,FALSE,FALSE
90092100,90,9009,900921,FALSE,FALSE,FALSE,FALSE
90092200,90,9009,900922,FALSE,FALSE,FALSE,FALSE
90092210,90,9009,900922,FALSE,FALSE,FALSE,FALSE
90092290,90,9009,900922,FALSE,FALSE,FALSE,FALSE
90093000,90,9009,900930,FALSE,FALSE,FALSE,FALSE
90099000,90,9009,900990,FALSE,FALSE,FALSE,FALSE
90099010,90,9009,900990,FALSE,FALSE,FALSE,FALSE
90099090,90,9009,900990,FALSE,FALSE,FALSE,FALSE
90099100,90,9009,900991,FALSE,FALSE,FALSE,FALSE
90099200,90,9009,900992,FALSE,FALSE,FALSE,FALSE
90099300,90,9009,900993,FALSE,FALSE,FALSE,FALSE
90099900,90,9009,900999,FALSE,FALSE,FALSE,FALSE
90101000,90,9010,901010,FALSE,FALSE,FALSE,TRUE
90102010,90,9010,901020,FALSE,FALSE,FALSE,FALSE
90102020,90,9010,901020,FALSE,FALSE,FALSE,FALSE
90102030,90,9010,901020,FALSE,FALSE,FALSE,FALSE
90102090,90,9010,901020,FALSE,FALSE,FALSE,FALSE
90103000,90,9010,901030,FALSE,FALSE,FALSE,FALSE
90104100,90,9010,901041,FALSE,FALSE,FALSE,FALSE
90104200,90,9010,901042,FALSE,FALSE,FALSE,FALSE
90104900,90,9010,901049,FALSE,FALSE,FALSE,FALSE
90105000,90,9010,901050,FALSE,FALSE,FALSE,TRUE
90105010,90,9010,901050,FALSE,FALSE,FALSE,FALSE
90105090,90,9010,901050,FALSE,FALSE,FALSE,FALSE
90106000,90,9010,901060,FALSE,FALSE,FALSE,TRUE
90109000,90,9010,901090,FALSE,FALSE,FALSE,TRUE
90109010,90,9010,901090,FALSE,FALSE,FALSE,FALSE
90109020,90,9010,901090,FALSE,FALSE,FALSE,FALSE
90109080,90,9010,901090,FALSE,FALSE,FALSE,FALSE
90109090,90,9010,901090,FALSE,FALSE,FALSE,FALSE
90111000,90,9011,901110,FALSE,FALSE,FALSE,FALSE
90111010,90,9011,901110,FALSE,FALSE,FALSE,TRUE
90111090,90,9011,901110,FALSE,FALSE,FALSE,TRUE
90112000,90,9011,901120,FALSE,FALSE,FALSE,FALSE
90112010,90,9011,901120,FALSE,FALSE,FALSE,TRUE
90112090,90,9011,901120,FALSE,FALSE,FALSE,TRUE
90118000,90,9011,901180,FALSE,FALSE,FALSE,TRUE
90119000,90,9011,901190,FALSE,FALSE,FALSE,FALSE
90119010,90,9011,901190,FALSE,FALSE,FALSE,TRUE
90119090,90,9011,901190,FALSE,FALSE,FALSE,TRUE
90121000,90,9012,901210,FALSE,FALSE,FALSE,FALSE
90121010,90,9012,901210,FALSE,FALSE,FALSE,TRUE
90121090,90,9012,901210,FALSE,FALSE,FALSE,TRUE
90129000,90,9012,901290,FALSE,FALSE,FALSE,FALSE
90129010,90,9012,901290,FALSE,FALSE,FALSE,TRUE
90129090,90,9012,901290,FALSE,FALSE,FALSE,TRUE
90131000,90,9013,901310,FALSE,FALSE,FALSE,TRUE
90131010,90,9013,901310,FALSE,FALSE,FALSE,FALSE
90131090,90,9013,901310,FALSE,FALSE,FALSE,FALSE
90132000,90,9013,901320,FALSE,FALSE,FALSE,TRUE
90138011,90,9013,901380,FALSE,FALSE,FALSE,FALSE
90138019,90,9013,901380,FALSE,FALSE,FALSE,FALSE
90138020,90,9013,901380,FALSE,FALSE,FALSE,TRUE
90138030,90,9013,901380,FALSE,FALSE,FALSE,TRUE
90138090,90,9013,901380,FALSE,FALSE,FALSE,TRUE
90139005,90,9013,901390,FALSE,FALSE,FALSE,FALSE
90139010,90,9013,901390,FALSE,FALSE,FALSE,TRUE
90139080,90,9013,901390,FALSE,FALSE,FALSE,FALSE
90139090,90,9013,901390,FALSE,FALSE,FALSE,TRUE
90141000,90,9014,901410,FALSE,FALSE,FALSE,TRUE
90141010,90,9014,901410,FALSE,FALSE,FALSE,FALSE
90141090,90,9014,901410,FALSE,FALSE,FALSE,FALSE
90142013,90,9014,901420,FALSE,FALSE,FALSE,FALSE
90142018,90,9014,901420,FALSE,FALSE,FALSE,FALSE
90142020,90,9014,901420,FALSE,FALSE,FALSE,TRUE
90142080,90,9014,901420,FALSE,FALSE,FALSE,TRUE
90142090,90,9014,901420,FALSE,FALSE,FALSE,FALSE
90148000,90,9014,901480,FALSE,FALSE,FALSE,TRUE
90149000,90,9014,901490,FALSE,FALSE,FALSE,TRUE
90149010,90,9014,901490,FALSE,FALSE,FALSE,FALSE
90149090,90,9014,901490,FALSE,FALSE,FALSE,FALSE
90151010,90,9015,901510,FALSE,FALSE,FALSE,TRUE
90151090,90,9015,901510,FALSE,FALSE,FALSE,TRUE
90152010,90,9015,901520,FALSE,FALSE,FALSE,TRUE
90152090,90,9015,901520,FALSE,FALSE,FALSE,TRUE
90153010,90,9015,901530,FALSE,FALSE,FALSE,TRUE
90153090,90,9015,901530,FALSE,FALSE,FALSE,TRUE
90154010,90,9015,901540,FALSE,FALSE,FALSE,TRUE
90154090,90,9015,901540,FALSE,FALSE,FALSE,TRUE
90158011,90,9015,901580,FALSE,FALSE,FALSE,TRUE
90158019,90,9015,901580,FALSE,FALSE,FALSE,TRUE
90158020,90,9015,901580,FALSE,FALSE,FALSE,FALSE
90158040,90,9015,901580,FALSE,FALSE,FALSE,FALSE
90158080,90,9015,901580,FALSE,FALSE,FALSE,FALSE
90158091,90,9015,901580,FALSE,FALSE,FALSE,TRUE
90158093,90,9015,901580,FALSE,FALSE,FALSE,TRUE
90158099,90,9015,901580,FALSE,FALSE,FALSE,TRUE
90159000,90,9015,901590,FALSE,FALSE,FALSE,TRUE
90160010,90,9016,901600,FALSE,FALSE,FALSE,TRUE
90160090,90,9016,901600,FALSE,FALSE,FALSE,TRUE
90171000,90,9017,901710,FALSE,FALSE,FALSE,FALSE
90171010,90,9017,901710,FALSE,FALSE,FALSE,TRUE
90171090,90,9017,901710,FALSE,FALSE,FALSE,TRUE
90172005,90,9017,901720,FALSE,FALSE,FALSE,TRUE
90172010,90,9017,901720,FALSE,FALSE,FALSE,TRUE
90172011,90,9017,901720,FALSE,FALSE,FALSE,FALSE
90172019,90,9017,901720,FALSE,FALSE,FALSE,FALSE
90172031,90,9017,901720,FALSE,FALSE,FALSE,FALSE
90172039,90,9017,901720,FALSE,FALSE,FALSE,TRUE
90172090,90,9017,901720,FALSE,FALSE,FALSE,TRUE
90173000,90,9017,901730,FALSE,FALSE,FALSE,TRUE
90173010,90,9017,901730,FALSE,FALSE,FALSE,FALSE
90173090,90,9017,901730,FALSE,FALSE,FALSE,FALSE
90178010,90,9017,901780,FALSE,FALSE,FALSE,TRUE
90178090,90,9017,901780,FALSE,FALSE,FALSE,TRUE
90179000,90,9017,901790,FALSE,FALSE,FALSE,TRUE
90179010,90,9017,901790,FALSE,FALSE,FALSE,FALSE
90179090,90,9017,901790,FALSE,FALSE,FALSE,FALSE
90181100,90,9018,901811,FALSE,FALSE,FALSE,TRUE
90181200,90,9018,901812,FALSE,FALSE,FALSE,TRUE
90181300,90,9018,901813,FALSE,FALSE,FALSE,TRUE
90181400,90,9018,901814,FALSE,FALSE,FALSE,TRUE
90181900,90,9018,901819,FALSE,FALSE,FALSE,FALSE
90181910,90,9018,901819,FALSE,FALSE,FALSE,TRUE
90181990,90,9018,901819,FALSE,FALSE,FALSE,TRUE
90182000,90,9018,901820,FALSE,FALSE,FALSE,TRUE
90183110,90,9018,901831,FALSE,FALSE,FALSE,TRUE
90183190,90,9018,901831,FALSE,FALSE,FALSE,TRUE
90183210,90,9018,901832,FALSE,FALSE,FALSE,TRUE
90183290,90,9018,901832,FALSE,FALSE,FALSE,TRUE
90183900,90,9018,901839,FALSE,FALSE,FALSE,TRUE
90184100,90,9018,901841,FALSE,FALSE,FALSE,TRUE
90184910,90,9018,901849,FALSE,FALSE,FALSE,TRUE
90184990,90,9018,901849,FALSE,FALSE,FALSE,TRUE
90185010,90,9018,901850,FALSE,FALSE,FALSE,TRUE
90185090,90,9018,901850,FALSE,FALSE,FALSE,TRUE
90189010,90,9018,901890,FALSE,FALSE,FALSE,TRUE
90189020,90,9018,901890,FALSE,FALSE,FALSE,TRUE
90189030,90,9018,901890,FALSE,FALSE,FALSE,TRUE
90189040,90,9018,901890,FALSE,FALSE,FALSE,TRUE
90189041,90,9018,901890,FALSE,FALSE,FALSE,FALSE
90189049,90,9018,901890,FALSE,FALSE,FALSE,FALSE
90189050,90,9018,901890,FALSE,FALSE,FALSE,TRUE
90189060,90,9018,901890,FALSE,FALSE,FALSE,TRUE
90189070,90,9018,901890,FALSE,FALSE,FALSE,FALSE
90189075,90,9018,901890,FALSE,FALSE,FALSE,TRUE
90189084,90,9018,901890,FALSE,FALSE,FALSE,TRUE
90189085,90,9018,901890,FALSE,FALSE,FALSE,FALSE
90191010,90,9019,901910,FALSE,FALSE,FALSE,TRUE
90191090,90,9019,901910,FALSE,FALSE,FALSE,TRUE
90192000,90,9019,901920,FALSE,FALSE,FALSE,TRUE
90200000,90,9020,902000,FALSE,FALSE,FALSE,TRUE
90200010,90,9020,902000,FALSE,FALSE,FALSE,FALSE
90200090,90,9020,902000,FALSE,FALSE,FALSE,FALSE
90211010,90,9021,902110,FALSE,FALSE,FALSE,TRUE
90211090,90,9021,902110,FALSE,FALSE,FALSE,TRUE
90211100,90,9021,902111,FALSE,FALSE,FALSE,FALSE
90211910,90,9021,902119,FALSE,FALSE,FALSE,FALSE
90211990,90,9021,902119,FALSE,FALSE,FALSE,FALSE
90212110,90,9021,902121,FALSE,FALSE,FALSE,TRUE
90212190,90,9021,902121,FALSE,FALSE,FALSE,TRUE
90212900,90,9021,902129,FALSE,FALSE,FALSE,TRUE
90212910,90,9021,902129,FALSE,FALSE,FALSE,FALSE
90212990,90,9021,902129,FALSE,FALSE,FALSE,FALSE
90213010,90,9021,902130,FALSE,FALSE,FALSE,FALSE
90213090,90,9021,902130,FALSE,FALSE,FALSE,FALSE
90213100,90,9021,902131,FALSE,FALSE,FALSE,TRUE
90213910,90,9021,902139,FALSE,FALSE,FALSE,TRUE
90213990,90,9021,902139,FALSE,FALSE,FALSE,TRUE
90214000,90,9021,902140,FALSE,FALSE,FALSE,TRUE
90215000,90,9021,902150,FALSE,FALSE,FALSE,TRUE
90219010,90,9021,902190,FALSE,FALSE,FALSE,TRUE
90219090,90,9021,902190,FALSE,FALSE,FALSE,TRUE
90221100,90,9022,902211,FALSE,FALSE,FALSE,FALSE
90221200,90,9022,902212,FALSE,FALSE,FALSE,TRUE
90221300,90,9022,902213,FALSE,FALSE,FALSE,TRUE
90221400,90,9022,902214,FALSE,FALSE,FALSE,TRUE
90221900,90,9022,902219,FALSE,FALSE,FALSE,TRUE
90222100,90,9022,902221,FALSE,FALSE,FALSE,TRUE
90222900,90,9022,902229,FALSE,FALSE,FALSE,TRUE
90223000,90,9022,902230,FALSE,FALSE,FALSE,TRUE
90229000,90,9022,902290,FALSE,FALSE,FALSE,TRUE
90229010,90,9022,902290,FALSE,FALSE,FALSE,FALSE
90229020,90,9022,902290,FALSE,FALSE,FALSE,FALSE
90229080,90,9022,902290,FALSE,FALSE,FALSE,FALSE
90229090,90,9022,902290,FALSE,FALSE,FALSE,FALSE
90230010,90,9023,902300,FALSE,FALSE,FALSE,TRUE
90230080,90,9023,902300,FALSE,FALSE,FALSE,TRUE
90241010,90,9024,902410,FALSE,FALSE,FALSE,FALSE
90241011,90,9024,902410,FALSE,FALSE,FALSE,TRUE
90241013,90,9024,902410,FALSE,FALSE,FALSE,TRUE
90241019,90,9024,902410,FALSE,FALSE,FALSE,TRUE
90241020,90,9024,902410,FALSE,FALSE,FALSE,FALSE
90241040,90,9024,902410,FALSE,FALSE,FALSE,FALSE
90241080,90,9024,902410,FALSE,FALSE,FALSE,FALSE
90241090,90,9024,902410,FALSE,FALSE,FALSE,TRUE
90241091,90,9024,902410,FALSE,FALSE,FALSE,FALSE
90241093,90,9024,902410,FALSE,FALSE,FALSE,FALSE
90241099,90,9024,902410,FALSE,FALSE,FALSE,FALSE
90248010,90,9024,902480,FALSE,FALSE,FALSE,FALSE
90248011,90,9024,902480,FALSE,FALSE,FALSE,TRUE
90248019,90,9024,902480,FALSE,FALSE,FALSE,TRUE
90248090,90,9024,902480,FALSE,FALSE,FALSE,TRUE
90248091,90,9024,902480,FALSE,FALSE,FALSE,FALSE
90248099,90,9024,902480,FALSE,FALSE,FALSE,FALSE
90249000,90,9024,902490,FALSE,FALSE,FALSE,TRUE
