hs6,bec4,bec_description,is_capital
621600,63,Non-durable,FALSE
621710,63,Non-durable,FALSE
621790,63,Non-durable,FALSE
731920,63,Non-durable,FALSE
731930,63,Non-durable,FALSE
731990,63,Non-durable,FALSE
821210,63,Non-durable,FALSE
821220,63,Non-durable,FALSE
821290,63,Non-durable,FALSE
850610,63,Non-durable,FALSE
850630,63,Non-durable,FALSE
850640,63,Non-durable,FALSE
850650,63,Non-durable,FALSE
850660,63,Non-durable,FALSE
850680,63,Non-durable,FALSE
853921,63,Non-durable,FALSE
853922,63,Non-durable,FALSE
853929,63,Non-durable,FALSE
940530,63,Non-durable,FALSE
950510,63,Non-durable,FALSE
950590,63,Non-durable,FALSE
960810,63,Non-durable,FALSE
960820,63,Non-durable,FALSE
960831,63,Non-durable,FALSE
960839,63,Non-durable,FALSE
960840,63,Non-durable,FALSE
960850,63,Non-durable,FALSE
960860,63,Non-durable,FALSE
960891,63,Non-durable,FALSE
960899,63,Non-durable,FALSE
960910,63,Non-durable,FALSE
960920,63,Non-durable,FALSE
960990,63,Non-durable,FALSE
961620,63,Non-durable,FALSE
970190,63,Non-durable,FALSE
010110,111,Mainly for industry,FALSE
010190,111,Mainly for industry,FALSE
010290,111,Mainly for industry,FALSE
010391,111,Mainly for industry,FALSE
010392,111,Mainly for industry,FALSE
010410,111,Mainly for industry,FALSE
010420,111,Mainly for industry,FALSE
010511,111,Mainly for industry,FALSE
010512,111,Mainly for industry,FALSE
010519,111,Mainly for industry,FALSE
010594,111,Mainly for industry,FALSE
010599,111,Mainly for industry,FALSE
010611,111,Mainly for industry,FALSE
010612,111,Mainly for industry,FALSE
010619,111,Mainly for industry,FALSE
010620,111,Mainly for industry,FALSE
010631,111,Mainly for industry,FALSE
010632,111,Mainly for industry,FALSE
010639,111,Mainly for industry,FALSE
010690,111,Mainly for industry,FALSE
071410,111,Mainly for industry,FALSE
071420,111,Mainly for industry,FALSE
071490,111,Mainly for industry,FALSE
080111,111,Mainly for industry,FALSE
080119,111,Mainly for industry,FALSE
081210,111,Mainly for industry,FALSE
081290,111,Mainly for industry,FALSE
081400,111,Mainly for industry,FALSE
090111,111,Mainly for industry,FALSE
090112,111,Mainly for industry,FALSE
100110,111,Mainly for industry,FALSE
100190,111,Mainly for industry,FALSE
100200,111,Mainly for industry,FALSE
100300,111,Mainly for industry,FALSE
100610,111,Mainly for industry,FALSE
100620,111,Mainly for industry,FALSE
100700,111,Mainly for industry,FALSE
100810,111,Mainly for industry,FALSE
100820,111,Mainly for industry,FALSE
100830,111,Mainly for industry,FALSE
100890,111,Mainly for industry,FALSE
120100,111,Mainly for industry,FALSE
120210,111,Mainly for industry,FALSE
120220,111,Mainly for industry,FALSE
120300,111,Mainly for industry,FALSE
120510,111,Mainly for industry,FALSE
120590,111,Mainly for industry,FALSE
120600,111,Mainly for industry,FALSE
120720,111,Mainly for industry,FALSE
120740,111,Mainly for industry,FALSE
120750,111,Mainly for industry,FALSE
121010,111,Mainly for industry,FALSE
121020,111,Mainly for industry,FALSE
121291,111,Mainly for industry,FALSE
121299,111,Mainly for industry,FALSE
180100,111,Mainly for industry,FALSE
350211,111,Mainly for industry,FALSE
350219,111,Mainly for industry,FALSE
030110,112,Mainly for household consumption,FALSE
030191,112,Mainly for household consumption,FALSE
030192,112,Mainly for household consumption,FALSE
030193,112,Mainly for household consumption,FALSE
030194,112,Mainly for household consumption,FALSE
030195,112,Mainly for household consumption,FALSE
030199,112,Mainly for household consumption,FALSE
030211,112,Mainly for household consumption,FALSE
030212,112,Mainly for household consumption,FALSE
030219,112,Mainly for household consumption,FALSE
030221,112,Mainly for household consumption,FALSE
030222,112,Mainly for household consumption,FALSE
030223,112,Mainly for household consumption,FALSE
030229,112,Mainly for household consumption,FALSE
030231,112,Mainly for household consumption,FALSE
030232,112,Mainly for household consumption,FALSE
030233,112,Mainly for household consumption,FALSE
030234,112,Mainly for household consumption,FALSE
030235,112,Mainly for household consumption,FALSE
030236,112,Mainly for household consumption,FALSE
030239,112,Mainly for household consumption,FALSE
030240,112,Mainly for household consumption,FALSE
030250,112,Mainly for household consumption,FALSE
030261,112,Mainly for household consumption,FALSE
030262,112,Mainly for household consumption,FALSE
030263,112,Mainly for household consumption,FALSE
030264,112,Mainly for household consumption,FALSE
030265,112,Mainly for household consumption,FALSE
030266,112,Mainly for household consumption,FALSE
030267,112,Mainly for household consumption,FALSE
030268,112,Mainly for household consumption,FALSE
030269,112,Mainly for household consumption,FALSE
030270,112,Mainly for household consumption,FALSE
030530,112,Mainly for household consumption,FALSE
030551,112,Mainly for household consumption,FALSE
030559,112,Mainly for household consumption,FALSE
030561,112,Mainly for household consumption,FALSE
030562,112,Mainly for household consumption,FALSE
030563,112,Mainly for household consumption,FALSE
030569,112,Mainly for household consumption,FALSE
030611,112,Mainly for household consumption,FALSE
030612,112,Mainly for household consumption,FALSE
030613,112,Mainly for household consumption,FALSE
030614,112,Mainly for household consumption,FALSE
030619,112,Mainly for household consumption,FALSE
030710,112,Mainly for household consumption,FALSE
030721,112,Mainly for household consumption,FALSE
030729,112,Mainly for household consumption,FALSE
030731,112,Mainly for household consumption,FALSE
030739,112,Mainly for household consumption,FALSE
030741,112,Mainly for household consumption,FALSE
030749,112,Mainly for household consumption,FALSE
030751,112,Mainly for household consumption,FALSE
030759,112,Mainly for household consumption,FALSE
030791,112,Mainly for household consumption,FALSE
030799,112,Mainly for household consumption,FALSE
040110,112,Mainly for household consumption,FALSE
040120,112,Mainly for household consumption,FALSE
040130,112,Mainly for household consumption,FALSE
040310,112,Mainly for household consumption,FALSE
040390,112,Mainly for household consumption,FALSE
040700,112,Mainly for household consumption,FALSE
040900,112,Mainly for household consumption,FALSE
070110,112,Mainly for household consumption,FALSE
070190,112,Mainly for household consumption,FALSE
070200,112,Mainly for household consumption,FALSE
070310,112,Mainly for household consumption,FALSE
070320,112,Mainly for household consumption,FALSE
070390,112,Mainly for household consumption,FALSE
070410,112,Mainly for household consumption,FALSE
070420,112,Mainly for household consumption,FALSE
070490,112,Mainly for household consumption,FALSE
070511,112,Mainly for household consumption,FALSE
070519,112,Mainly for household consumption,FALSE
070521,112,Mainly for household consumption,FALSE
070529,112,Mainly for household consumption,FALSE
070610,112,Mainly for household consumption,FALSE
070690,112,Mainly for household consumption,FALSE
070700,112,Mainly for household consumption,FALSE
070810,112,Mainly for household consumption,FALSE
070820,112,Mainly for household consumption,FALSE
070890,112,Mainly for household consumption,FALSE
070920,112,Mainly for household consumption,FALSE
070930,112,Mainly for household consumption,FALSE
070940,112,Mainly for household consumption,FALSE
070951,112,Mainly for household consumption,FALSE
070959,112,Mainly for household consumption,FALSE
070960,112,Mainly for household consumption,FALSE
070970,112,Mainly for household consumption,FALSE
070990,112,Mainly for household consumption,FALSE
071010,112,Mainly for household consumption,FALSE
071021,112,Mainly for household consumption,FALSE
071022,112,Mainly for household consumption,FALSE
071029,112,Mainly for household consumption,FALSE
071030,112,Mainly for household consumption,FALSE
071040,112,Mainly for household consumption,FALSE
071080,112,Mainly for household consumption,FALSE
071090,112,Mainly for household consumption,FALSE
071310,112,Mainly for household consumption,FALSE
071320,112,Mainly for household consumption,FALSE
071331,112,Mainly for household consumption,FALSE
071332,112,Mainly for household consumption,FALSE
071333,112,Mainly for household consumption,FALSE
071339,112,Mainly for household consumption,FALSE
071340,112,Mainly for household consumption,FALSE
071350,112,Mainly for household consumption,FALSE
071390,112,Mainly for household consumption,FALSE
080121,112,Mainly for household consumption,FALSE
080122,112,Mainly for household consumption,FALSE
080131,112,Mainly for household consumption,FALSE
080132,112,Mainly for household consumption,FALSE
080211,112,Mainly for household consumption,FALSE
080212,112,Mainly for household consumption,FALSE
080221,112,Mainly for household consumption,FALSE
080222,112,Mainly for household consumption,FALSE
080231,112,Mainly for household consumption,FALSE
080232,112,Mainly for household consumption,FALSE
080240,112,Mainly for household consumption,FALSE
080250,112,Mainly for household consumption,FALSE
080260,112,Mainly for household consumption,FALSE
080290,112,Mainly for household consumption,FALSE
080300,112,Mainly for household consumption,FALSE
080410,112,Mainly for household consumption,FALSE
080420,112,Mainly for household consumption,FALSE
080430,112,Mainly for household consumption,FALSE
080440,112,Mainly for household consumption,FALSE
080450,112,Mainly for household consumption,FALSE
080510,112,Mainly for household consumption,FALSE
080520,112,Mainly for household consumption,FALSE
080540,112,Mainly for household consumption,FALSE
080550,112,Mainly for household consumption,FALSE
080590,112,Mainly for household consumption,FALSE
080610,112,Mainly for household consumption,FALSE
080620,112,Mainly for household consumption,FALSE
080711,112,Mainly for household consumption,FALSE
080719,112,Mainly for household consumption,FALSE
080720,112,Mainly for household consumption,FALSE
080810,112,Mainly for household consumption,FALSE
080820,112,Mainly for household consumption,FALSE
080910,112,Mainly for household consumption,FALSE
080920,112,Mainly for household consumption,FALSE
080930,112,Mainly for household consumption,FALSE
080940,112,Mainly for household consumption,FALSE
081010,112,Mainly for household consumption,FALSE
081020,112,Mainly for household consumption,FALSE
081040,112,Mainly for household consumption,FALSE
081050,112,Mainly for household consumption,FALSE
081060,112,Mainly for household consumption,FALSE
081090,112,Mainly for household consumption,FALSE
081310,112,Mainly for household consumption,FALSE
081320,112,Mainly for household consumption,FALSE
081330,112,Mainly for household consumption,FALSE
081340,112,Mainly for household consumption,FALSE
081350,112,Mainly for household consumption,FALSE
090210,112,Mainly for household consumption,FALSE
090220,112,Mainly for household consumption,FALSE
090230,112,Mainly for household consumption,FALSE
090240,112,Mainly for household consumption,FALSE
090300,112,Mainly for household consumption,FALSE
090411,112,Mainly for household consumption,FALSE
090412,112,Mainly for household consumption,FALSE
090420,112,Mainly for household consumption,FALSE
090500,112,Mainly for household consumption,FALSE
090611,112,Mainly for household consumption,FALSE
090619,112,Mainly for household consumption,FALSE
090620,112,Mainly for household consumption,FALSE
090700,112,Mainly for household consumption,FALSE
090810,112,Mainly for household consumption,FALSE
090820,112,Mainly for household consumption,FALSE
090830,112,Mainly for household consumption,FALSE
090910,112,Mainly for household consumption,FALSE
090920,112,Mainly for household consumption,FALSE
090930,112,Mainly for household consumption,FALSE
090940,112,Mainly for household consumption,FALSE
090950,112,Mainly for household consumption,FALSE
091010,112,Mainly for household consumption,FALSE
091020,112,Mainly for household consumption,FALSE
091030,112,Mainly for household consumption,FALSE
091091,112,Mainly for household consumption,FALSE
091099,112,Mainly for household consumption,FALSE
210120,112,Mainly for household consumption,FALSE
020900,121,Mainly for industry,FALSE
030510,121,Mainly for industry,FALSE
040210,121,Mainly for industry,FALSE
040410,121,Mainly for industry,FALSE
040811,121,Mainly for industry,FALSE
040819,121,Mainly for industry,FALSE
040891,121,Mainly for industry,FALSE
040899,121,Mainly for industry,FALSE
081110,121,Mainly for industry,FALSE
081120,121,Mainly for industry,FALSE
081190,121,Mainly for industry,FALSE
110100,121,Mainly for industry,FALSE
110210,121,Mainly for industry,FALSE
110220,121,Mainly for industry,FALSE
110290,121,Mainly for industry,FALSE
110311,121,Mainly for industry,FALSE
110313,121,Mainly for industry,FALSE
110319,121,Mainly for industry,FALSE
110320,121,Mainly for industry,FALSE
110510,121,Mainly for industry,FALSE
110520,121,Mainly for industry,FALSE
110610,121,Mainly for industry,FALSE
110620,121,Mainly for industry,FALSE
110630,121,Mainly for industry,FALSE
110710,121,Mainly for industry,FALSE
110720,121,Mainly for industry,FALSE
110900,121,Mainly for industry,FALSE
120810,121,Mainly for industry,FALSE
120890,121,Mainly for industry,FALSE
150420,121,Mainly for industry,FALSE
150430,121,Mainly for industry,FALSE
150710,121,Mainly for industry,FALSE
150790,121,Mainly for industry,FALSE
150810,121,Mainly for industry,FALSE
150890,121,Mainly for industry,FALSE
151000,121,Mainly for industry,FALSE
151190,121,Mainly for industry,FALSE
151221,121,Mainly for industry,FALSE
151229,121,Mainly for industry,FALSE
151319,121,Mainly for industry,FALSE
151329,121,Mainly for industry,FALSE
151419,121,Mainly for industry,FALSE
151499,121,Mainly for industry,FALSE
151529,121,Mainly for industry,FALSE
151550,121,Mainly for industry,FALSE
151610,121,Mainly for industry,FALSE
151620,121,Mainly for industry,FALSE
160300,121,Mainly for industry,FALSE
170111,121,Mainly for industry,FALSE
170112,121,Mainly for industry,FALSE
170191,121,Mainly for industry,FALSE
170211,121,Mainly for industry,FALSE
170219,121,Mainly for industry,FALSE
170220,121,Mainly for industry,FALSE
170230,121,Mainly for industry,FALSE
170240,121,Mainly for industry,FALSE
170250,121,Mainly for industry,FALSE
170260,121,Mainly for industry,FALSE
170290,121,Mainly for industry,FALSE
170310,121,Mainly for industry,FALSE
170390,121,Mainly for industry,FALSE
180200,121,Mainly for industry,FALSE
180310,121,Mainly for industry,FALSE
180320,121,Mainly for industry,FALSE
180400,121,Mainly for industry,FALSE
180500,121,Mainly for industry,FALSE
190300,121,Mainly for industry,FALSE
210210,121,Mainly for industry,FALSE
210220,121,Mainly for industry,FALSE
210230,121,Mainly for industry,FALSE
220430,121,Mainly for industry,FALSE
230210,121,Mainly for industry,FALSE
230230,121,Mainly for industry,FALSE
230240,121,Mainly for industry,FALSE
230250,121,Mainly for industry,FALSE
230310,121,Mainly for industry,FALSE
230320,121,Mainly for industry,FALSE
230330,121,Mainly for industry,FALSE
230700,121,Mainly for industry,FALSE
020110,122,Mainly for household consumption,FALSE
020120,122,Mainly for household consumption,FALSE
020130,122,Mainly for household consumption,FALSE
020210,122,Mainly for household consumption,FALSE
020220,122,Mainly for household consumption,FALSE
020230,122,Mainly for household consumption,FALSE
020311,122,Mainly for household consumption,FALSE
020312,122,Mainly for household consumption,FALSE
020319,122,Mainly for household consumption,FALSE
020321,122,Mainly for household consumption,FALSE
020322,122,Mainly for household consumption,FALSE
020329,122,Mainly for household consumption,FALSE
020410,122,Mainly for household consumption,FALSE
020421,122,Mainly for household consumption,FALSE
020422,122,Mainly for household consumption,FALSE
020423,122,Mainly for household consumption,FALSE
020430,122,Mainly for household consumption,FALSE
020441,122,Mainly for household consumption,FALSE
020442,122,Mainly for household consumption,FALSE
020443,122,Mainly for household consumption,FALSE
020450,122,Mainly for household consumption,FALSE
020500,122,Mainly for household consumption,FALSE
020610,122,Mainly for household consumption,FALSE
020621,122,Mainly for household consumption,FALSE
020622,122,Mainly for household consumption,FALSE
020629,122,Mainly for household consumption,FALSE
020630,122,Mainly for household consumption,FALSE
020641,122,Mainly for household consumption,FALSE
020649,122,Mainly for household consumption,FALSE
020680,122,Mainly for household consumption,FALSE
020690,122,Mainly for household consumption,FALSE
020711,122,Mainly for household consumption,FALSE
020712,122,Mainly for household consumption,FALSE
020713,122,Mainly for household consumption,FALSE
020714,122,Mainly for household consumption,FALSE
020724,122,Mainly for household consumption,FALSE
020725,122,Mainly for household consumption,FALSE
020726,122,Mainly for household consumption,FALSE
020727,122,Mainly for household consumption,FALSE
020732,122,Mainly for household consumption,FALSE
020733,122,Mainly for household consumption,FALSE
020734,122,Mainly for household consumption,FALSE
020735,122,Mainly for household consumption,FALSE
020736,122,Mainly for household consumption,FALSE
020810,122,Mainly for household consumption,FALSE
020830,122,Mainly for household consumption,FALSE
020840,122,Mainly for household consumption,FALSE
020850,122,Mainly for household consumption,FALSE
020890,122,Mainly for household consumption,FALSE
021011,122,Mainly for household consumption,FALSE
021012,122,Mainly for household consumption,FALSE
021019,122,Mainly for household consumption,FALSE
021020,122,Mainly for household consumption,FALSE
021091,122,Mainly for household consumption,FALSE
021092,122,Mainly for household consumption,FALSE
021093,122,Mainly for household consumption,FALSE
021099,122,Mainly for household consumption,FALSE
030311,122,Mainly for household consumption,FALSE
030319,122,Mainly for household consumption,FALSE
030321,122,Mainly for household consumption,FALSE
030322,122,Mainly for household consumption,FALSE
030329,122,Mainly for household consumption,FALSE
030331,122,Mainly for household consumption,FALSE
030332,122,Mainly for household consumption,FALSE
030333,122,Mainly for household consumption,FALSE
030339,122,Mainly for household consumption,FALSE
030341,122,Mainly for household consumption,FALSE
030342,122,Mainly for household consumption,FALSE
030343,122,Mainly for household consumption,FALSE
030344,122,Mainly for household consumption,FALSE
030345,122,Mainly for household consumption,FALSE
030346,122,Mainly for household consumption,FALSE
030349,122,Mainly for household consumption,FALSE
030351,122,Mainly for household consumption,FALSE
030352,122,Mainly for household consumption,FALSE
030361,122,Mainly for household consumption,FALSE
030362,122,Mainly for household consumption,FALSE
030371,122,Mainly for household consumption,FALSE
030372,122,Mainly for household consumption,FALSE
030373,122,Mainly for household consumption,FALSE
030374,122,Mainly for household consumption,FALSE
030375,122,Mainly for household consumption,FALSE
030376,122,Mainly for household consumption,FALSE
030377,122,Mainly for household consumption,FALSE
030378,122,Mainly for household consumption,FALSE
030379,122,Mainly for household consumption,FALSE
030380,122,Mainly for household consumption,FALSE
030411,122,Mainly for household consumption,FALSE
030412,122,Mainly for household consumption,FALSE
030419,122,Mainly for household consumption,FALSE
030421,122,Mainly for household consumption,FALSE
030422,122,Mainly for household consumption,FALSE
030429,122,Mainly for household consumption,FALSE
030491,122,Mainly for household consumption,FALSE
030492,122,Mainly for household consumption,FALSE
030499,122,Mainly for household consumption,FALSE
030520,122,Mainly for household consumption,FALSE
030541,122,Mainly for household consumption,FALSE
030542,122,Mainly for household consumption,FALSE
030549,122,Mainly for household consumption,FALSE
030621,122,Mainly for household consumption,FALSE
030622,122,Mainly for household consumption,FALSE
030623,122,Mainly for household consumption,FALSE
030624,122,Mainly for household consumption,FALSE
030629,122,Mainly for household consumption,FALSE
030760,122,Mainly for household consumption,FALSE
040221,122,Mainly for household consumption,FALSE
040229,122,Mainly for household consumption,FALSE
040291,122,Mainly for household consumption,FALSE
040299,122,Mainly for household consumption,FALSE
040490,122,Mainly for household consumption,FALSE
040510,122,Mainly for household consumption,FALSE
040520,122,Mainly for household consumption,FALSE
040590,122,Mainly for household consumption,FALSE
040610,122,Mainly for household consumption,FALSE
040620,122,Mainly for household consumption,FALSE
040630,122,Mainly for household consumption,FALSE
040640,122,Mainly for household consumption,FALSE
040690,122,Mainly for household consumption,FALSE
041000,122,Mainly for household consumption,FALSE
071120,122,Mainly for household consumption,FALSE
071140,122,Mainly for household consumption,FALSE
071151,122,Mainly for household consumption,FALSE
071159,122,Mainly for household consumption,FALSE
071190,122,Mainly for household consumption,FALSE
071220,122,Mainly for household consumption,FALSE
071231,122,Mainly for household consumption,FALSE
071232,122,Mainly for household consumption,FALSE
071233,122,Mainly for household consumption,FALSE
071239,122,Mainly for household consumption,FALSE
071290,122,Mainly for household consumption,FALSE
090121,122,Mainly for household consumption,FALSE
090122,122,Mainly for household consumption,FALSE
090190,122,Mainly for household consumption,FALSE
100630,122,Mainly for household consumption,FALSE
100640,122,Mainly for household consumption,FALSE
110412,122,Mainly for household consumption,FALSE
110419,122,Mainly for household consumption,FALSE
110422,122,Mainly for household consumption,FALSE
110423,122,Mainly for household consumption,FALSE
110429,122,Mainly for household consumption,FALSE
110430,122,Mainly for household consumption,FALSE
150910,122,Mainly for household consumption,FALSE
150990,122,Mainly for household consumption,FALSE
151710,122,Mainly for household consumption,FALSE
151790,122,Mainly for household consumption,FALSE
160100,122,Mainly for household consumption,FALSE
160210,122,Mainly for household consumption,FALSE
160220,122,Mainly for household consumption,FALSE
160231,122,Mainly for household consumption,FALSE
160232,122,Mainly for household consumption,FALSE
160239,122,Mainly for household consumption,FALSE
160241,122,Mainly for household consumption,FALSE
160242,122,Mainly for household consumption,FALSE
160249,122,Mainly for household consumption,FALSE
160250,122,Mainly for household consumption,FALSE
160290,122,Mainly for household consumption,FALSE
160411,122,Mainly for household consumption,FALSE
160412,122,Mainly for household consumption,FALSE
160413,122,Mainly for household consumption,FALSE
160414,122,Mainly for household consumption,FALSE
160415,122,Mainly for household consumption,FALSE
160416,122,Mainly for household consumption,FALSE
160419,122,Mainly for household consumption,FALSE
160420,122,Mainly for household consumption,FALSE
160430,122,Mainly for household consumption,FALSE
160510,122,Mainly for household consumption,FALSE
160520,122,Mainly for household consumption,FALSE
160530,122,Mainly for household consumption,FALSE
160540,122,Mainly for household consumption,FALSE
160590,122,Mainly for household consumption,FALSE
170199,122,Mainly for household consumption,FALSE
170410,122,Mainly for household consumption,FALSE
170490,122,Mainly for household consumption,FALSE
180610,122,Mainly for household consumption,FALSE
180620,122,Mainly for household consumption,FALSE
180631,122,Mainly for household consumption,FALSE
180632,122,Mainly for household consumption,FALSE
180690,122,Mainly for household consumption,FALSE
190110,122,Mainly for household consumption,FALSE
190120,122,Mainly for household consumption,FALSE
190190,122,Mainly for household consumption,FALSE
190211,122,Mainly for household consumption,FALSE
190219,122,Mainly for household consumption,FALSE
190220,122,Mainly for household consumption,FALSE
190230,122,Mainly for household consumption,FALSE
190240,122,Mainly for household consumption,FALSE
190410,122,Mainly for household consumption,FALSE
190420,122,Mainly for household consumption,FALSE
190430,122,Mainly for household consumption,FALSE
190490,122,Mainly for household consumption,FALSE
190510,122,Mainly for household consumption,FALSE
190520,122,Mainly for household consumption,FALSE
190531,122,Mainly for household consumption,FALSE
190532,122,Mainly for household consumption,FALSE
190540,122,Mainly for household consumption,FALSE
190590,122,Mainly for household consumption,FALSE
200110,122,Mainly for household consumption,FALSE
200190,122,Mainly for household consumption,FALSE
200210,122,Mainly for household consumption,FALSE
200290,122,Mainly for household consumption,FALSE
200310,122,Mainly for household consumption,FALSE
200320,122,Mainly for household consumption,FALSE
200390,122,Mainly for household consumption,FALSE
200410,122,Mainly for household consumption,FALSE
200490,122,Mainly for household consumption,FALSE
200510,122,Mainly for household consumption,FALSE
200520,122,Mainly for household consumption,FALSE
200540,122,Mainly for household consumption,FALSE
200551,122,Mainly for household consumption,FALSE
200559,122,Mainly for household consumption,FALSE
200560,122,Mainly for household consumption,FALSE
200570,122,Mainly for household consumption,FALSE
200580,122,Mainly for household consumption,FALSE
200591,122,Mainly for household consumption,FALSE
200599,122,Mainly for household consumption,FALSE
200600,122,Mainly for household consumption,FALSE
200710,122,Mainly for household consumption,FALSE
200791,122,Mainly for household consumption,FALSE
200799,122,Mainly for household consumption,FALSE
200811,122,Mainly for household consumption,FALSE
200819,122,Mainly for household consumption,FALSE
200820,122,Mainly for household consumption,FALSE
200830,122,Mainly for household consumption,FALSE
200840,122,Mainly for household consumption,FALSE
200850,122,Mainly for household consumption,FALSE
200860,122,Mainly for household consumption,FALSE
200870,122,Mainly for household consumption,FALSE
200880,122,Mainly for household consumption,FALSE
200891,122,Mainly for household consumption,FALSE
200892,122,Mainly for household consumption,FALSE
200899,122,Mainly for household consumption,FALSE
200911,122,Mainly for household consumption,FALSE
200912,122,Mainly for household consumption,FALSE
200919,122,Mainly for household consumption,FALSE
200921,122,Mainly for household consumption,FALSE
200929,122,Mainly for household consumption,FALSE
200931,122,Mainly for household consumption,FALSE
200939,122,Mainly for household consumption,FALSE
200941,122,Mainly for household consumption,FALSE
200949,122,Mainly for household consumption,FALSE
200950,122,Mainly for household consumption,FALSE
200961,122,Mainly for household consumption,FALSE
200969,122,Mainly for household consumption,FALSE
200971,122,Mainly for household consumption,FALSE
200979,122,Mainly for household consumption,FALSE
200980,122,Mainly for household consumption,FALSE
200990,122,Mainly for household consumption,FALSE
210111,122,Mainly for household consumption,FALSE
210112,122,Mainly for household consumption,FALSE
210130,122,Mainly for household consumption,FALSE
210310,122,Mainly for household consumption,FALSE
210320,122,Mainly for household consumption,FALSE
210330,122,Mainly for household consumption,FALSE
210390,122,Mainly for household consumption,FALSE
210410,122,Mainly for household consumption,FALSE
210420,122,Mainly for household consumption,FALSE
210500,122,Mainly for household consumption,FALSE
210610,122,Mainly for household consumption,FALSE
210690,122,Mainly for household consumption,FALSE
220110,122,Mainly for household consumption,FALSE
220190,122,Mainly for household consumption,FALSE
220210,122,Mainly for household consumption,FALSE
220290,122,Mainly for household consumption,FALSE
220300,122,Mainly for household consumption,FALSE
220410,122,Mainly for household consumption,FALSE
220421,122,Mainly for household consumption,FALSE
220429,122,Mainly for household consumption,FALSE
220510,122,Mainly for household consumption,FALSE
220590,122,Mainly for household consumption,FALSE
220600,122,Mainly for household consumption,FALSE
220820,122,Mainly for household consumption,FALSE
220830,122,Mainly for household consumption,FALSE
220840,122,Mainly for household consumption,FALSE
220850,122,Mainly for household consumption,FALSE
220860,122,Mainly for household consumption,FALSE
220870,122,Mainly for household consumption,FALSE
220890,122,Mainly for household consumption,FALSE
220900,122,Mainly for household consumption,FALSE
271011,321,Motor spirit,FALSE
271019,321,Motor spirit,FALSE
271091,321,Motor spirit,FALSE
271099,321,Motor spirit,FALSE
270120,322,Other,FALSE
270220,322,Other,FALSE
270400,322,Other,FALSE
270500,322,Other,FALSE
271111,322,Other,FALSE
271112,322,Other,FALSE
271113,322,Other,FALSE
271114,322,Other,FALSE
271119,322,Other,FALSE
271600,322,Other,FALSE
340311,322,Other,FALSE
340319,322,Other,FALSE
340391,322,Other,FALSE
340399,322,Other,FALSE
440210,322,Other,FALSE
440290,322,Other,FALSE
860110,521,Industrial,TRUE
860120,521,Industrial,TRUE
860210,521,Industrial,TRUE
860290,521,Industrial,TRUE
860310,521,Industrial,TRUE
860390,521,Industrial,TRUE
860400,521,Industrial,TRUE
860500,521,Industrial,TRUE
860610,521,Industrial,TRUE
860630,521,Industrial,TRUE
860691,521,Industrial,TRUE
860692,521,Industrial,TRUE
860699,521,Industrial,TRUE
860900,521,Industrial,TRUE
870120,521,Industrial,TRUE
870210,521,Industrial,TRUE
870290,521,Industrial,TRUE
870410,521,Industrial,TRUE
870421,521,Industrial,TRUE
870422,521,Industrial,TRUE
870423,521,Industrial,TRUE
870431,521,Industrial,TRUE
870432,521,Industrial,TRUE
870490,521,Industrial,TRUE
870510,521,Industrial,TRUE
870520,521,Industrial,TRUE
870530,521,Industrial,TRUE
870540,521,Industrial,TRUE
870590,521,Industrial,TRUE
871620,521,Industrial,TRUE
871631,521,Industrial,TRUE
871639,521,Industrial,TRUE
871640,521,Industrial,TRUE
871680,521,Industrial,TRUE
880100,521,Industrial,TRUE
880211,521,Industrial,TRUE
880212,521,Industrial,TRUE
880230,521,Industrial,TRUE
880240,521,Industrial,TRUE
880260,521,Industrial,TRUE
890110,521,Industrial,TRUE
890120,521,Industrial,TRUE
890130,521,Industrial,TRUE
890190,521,Industrial,TRUE
890200,521,Industrial,TRUE
890400,521,Industrial,TRUE
840721,522,Non-industrial,FALSE
871110,522,Non-industrial,FALSE
871120,522,Non-industrial,FALSE
871130,522,Non-industrial,FALSE
871140,522,Non-industrial,FALSE
871150,522,Non-industrial,FALSE
871190,522,Non-industrial,FALSE
871200,522,Non-industrial,FALSE
871310,522,Non-industrial,FALSE
871390,522,Non-industrial,FALSE
871610,522,Non-industrial,FALSE
880220,522,Non-industrial,FALSE
890310,522,Non-industrial,FALSE
890391,522,Non-industrial,FALSE
890392,522,Non-industrial,FALSE
890399,522,Non-industrial,FALSE
890710,522,Non-industrial,FALSE
